AccidentId,Direction,PassengerNumber,FixedObstacle,MobileObstacle,ImpactPoint,Maneuver
201800028079,Decreasing,0,,Vehicle,LeftSide,SwerveToLeft
201800028080,Increasing,0,StationaryVehicle,,Front,NoDirectionChange
201800028081,Unknown,0,,Vehicle,RightFront,NoDirectionChange
201800028081,Increasing,0,,Vehicle,LeftFront,TurnToLeft
201800028082,Unknown,0,StationaryVehicle,,RightSide,CrossLane
201800028082,Unknown,0,,Vehicle,Front,CrossLane
201800028083,Increasing,0,Post,,RightSide,SwerveToRight
201800028084,Increasing,0,,Vehicle,Front,NoDirectionChange
201800028084,Increasing,0,,Vehicle,Back,NoDirectionChange
201800028085,Increasing,0,,Vehicle,Front,NoDirectionChange
201800028085,Increasing,0,,,Back,NoDirectionChange
201800028086,Unknown,0,,Vehicle,RightFront,SameDirectionOrLane
201800028086,Unknown,0,,Vehicle,LeftBack,SameDirectionOrLane
201800028087,Decreasing,0,,Vehicle,Front,SameDirectionOrLane
201800028087,Decreasing,0,,Vehicle,Back,SameDirectionOrLane
201800028088,Unknown,0,,Vehicle,Front,NoDirectionChange
201800028089,Unknown,0,,Vehicle,RightFront,NoDirectionChange
201800028089,Unknown,0,,,Back,Park
201800028090,Decreasing,0,,Vehicle,Front,NoDirectionChange
201800028090,Decreasing,0,,Vehicle,RightBack,
201800028091,Decreasing,0,,Vehicle,Front,SameDirectionOrLane
201800028091,Decreasing,0,,Vehicle,Back,SameDirectionOrLane
201800028092,Decreasing,0,,Vehicle,Front,NoDirectionChange
201800028092,Decreasing,0,,,Back,NoDirectionChange
201800028093,Unknown,0,,Pedestrian,Front,NoDirectionChange
201800028095,Increasing,0,,Vehicle,Front,
201800028095,Increasing,0,,Vehicle,LeftFront,
201800028096,Unknown,0,,Vehicle,LeftFront,TurnToLeft
201800028096,Unknown,0,,Vehicle,Front,NoDirectionChange
201800028097,Increasing,0,,Vehicle,Front,NoDirectionChange
201800028097,Increasing,0,,Vehicle,Back,CrossLane
201800028098,Unknown,0,,Vehicle,Front,CrossLane
201800028098,Decreasing,0,,Vehicle,LeftFront,NoDirectionChange
201800028099,Unknown,0,,Pedestrian,RightFront,NoDirectionChange
201800028100,Unknown,0,,Vehicle,RightFront,TurnToRight
201800028100,Unknown,0,,Vehicle,LeftBack,TurnToRight
201800028102,Unknown,0,,Pedestrian,Front,
201800028104,Unknown,0,,Pedestrian,,TurnToRight
201800028105,Increasing,0,,Pedestrian,Front,NoDirectionChange
201800028107,Increasing,0,,Vehicle,Front,TurnToRight
201800028107,Increasing,0,,Vehicle,,SameDirectionOrLane
201800028108,Unknown,0,,Vehicle,Back,SameDirectionOrLane
201800028108,Unknown,0,,Vehicle,Front,SameDirectionOrLane
201800028109,Decreasing,0,,Pedestrian,RightFront,
201800028110,Unknown,0,,Vehicle,Front,NoDirectionChange
201800028110,Unknown,0,,Vehicle,RightSide,CrossLane
201800028111,Increasing,0,,Vehicle,LeftFront,NoDirectionChange
201800028111,Increasing,0,,Vehicle,RightFront,PassLeft
201800028112,Unknown,0,,Vehicle,RightFront,TurnToLeft
201800028112,Unknown,0,,Vehicle,Front,
201800028113,Increasing,0,,Vehicle,Front,ChangeToRightLane
201800028113,Increasing,0,,Vehicle,Back,Stopped
201800028113,Unknown,0,,Vehicle,Back,Stopped
201800028114,Increasing,0,,Vehicle,RightFront,NoDirectionChange
201800028114,Increasing,0,,Vehicle,Front,TurnToLeft
201800028115,Unknown,0,,Vehicle,Front,SameDirectionOrLane
201800028115,Unknown,0,,,Back,SameDirectionOrLane
201800028116,Unknown,0,,,LeftSide,Parked
201800028116,Unknown,0,StationaryVehicle,,Front,
201800028117,Decreasing,0,,Vehicle,RightSide,TurnToLeft
201800028117,Increasing,0,,Vehicle,Front,NoDirectionChange
201800028118,Unknown,0,,Vehicle,LeftFront,SwerveToLeft
201800028118,Unknown,0,,Vehicle,LeftSide,NoDirectionChange
201800028119,Increasing,0,,Vehicle,LeftFront,
201800028119,Unknown,0,,Vehicle,Front,
201800028121,Increasing,0,Post,,Front,SwerveToRight
201800028122,Increasing,0,,Vehicle,RightBack,ChangeToLeftLane
201800028122,Increasing,0,,Vehicle,RightFront,TurnToLeft
201800028124,Unknown,0,,Vehicle,LeftFront,Insertion
201800028124,Unknown,0,,Vehicle,RightSide,PassLeft
201800028125,Decreasing,0,,Vehicle,Front,NoDirectionChange
201800028125,Decreasing,0,,Vehicle,RightSide,Park
201800028126,Increasing,0,,Pedestrian,RightBack,NoDirectionChange
201800028127,Increasing,0,,Vehicle,Front,SwerveToLeft
201800028127,Decreasing,0,,Vehicle,Front,NoDirectionChange
201800028127,Decreasing,0,,Vehicle,Front,SameDirectionOrLane
201800028128,Decreasing,0,,Vehicle,Front,SameDirectionOrLane
201800028128,Decreasing,0,,Vehicle,Back,SameDirectionOrLane
201800028129,Decreasing,0,,Vehicle,Front,NoDirectionChange
201800028129,Increasing,0,,Vehicle,RightBack,TurnToLeft
201800028130,Decreasing,0,,Pedestrian,Front,NoDirectionChange
201800028131,Increasing,0,,Pedestrian,Front,NoDirectionChange
201800028133,Increasing,0,,Pedestrian,Front,TurnToRight
201800028134,Increasing,0,,Vehicle,Multiple,ChangeToLeftLane
201800028134,Increasing,0,,Vehicle,Front,ChangeToRightLane
201800028134,Increasing,0,MetallicBarrier,Vehicle,Multiple,SameDirectionOrLane
201800028135,Increasing,0,,Pedestrian,LeftFront,SwerveToLeft
201800028136,Increasing,0,,Pedestrian,RightBack,Avoidance
201800028137,Increasing,0,,Pedestrian,LeftSide,NoDirectionChange
201800028138,Unknown,0,,Vehicle,RightSide,PassLeft
201800028138,Unknown,0,,Vehicle,Front,TurnToRight
201800028139,Unknown,0,,Vehicle,RightFront,NoDirectionChange
201800028139,Unknown,0,,Vehicle,,CrossLane
201800028140,Increasing,0,,Pedestrian,RightFront,TurnToLeft
201800028141,Unknown,0,,Pedestrian,Front,TurnToLeft
201800028142,Increasing,0,MetallicBarrier,,Front,
201800028143,Increasing,0,,Vehicle,LeftBack,TurnToLeft
201800028143,Increasing,0,,Vehicle,RightFront,NoDirectionChange
201800028144,Increasing,0,,Pedestrian,Front,TurnToRight
201800028145,Increasing,0,,Vehicle,Front,NoDirectionChange
201800028145,Increasing,0,StreetFurniture,Vehicle,RightBack,NoDirectionChange
201800028146,Increasing,5,,Pedestrian,LeftFront,Insertion
201800028147,Decreasing,0,,Pedestrian,RightFront,NoDirectionChange
201800028148,Decreasing,0,,Pedestrian,Front,NoDirectionChange
201800028150,Increasing,0,,Vehicle,Back,SameDirectionOrLane
201800028150,Increasing,0,,Vehicle,Front,SameDirectionOrLane
201800028152,Unknown,0,,Vehicle,Front,SameDirectionOrLane
201800028152,Unknown,0,,Vehicle,Back,SameDirectionOrLane
201800028153,Unknown,0,,Vehicle,LeftSide,CrossLane
201800028153,Unknown,0,,Vehicle,Front,NoDirectionChange
201800028154,Unknown,49,StationaryVehicle,,RightSide,
201800028154,Unknown,1,,Vehicle,LeftFront,Stopped
201800028155,Unknown,0,,Pedestrian,Front,NoDirectionChange
201800028156,Unknown,0,OtherInLane,,Front,
201800028157,Unknown,0,,Vehicle,Front,ChangeToRightLane
201800028157,Unknown,0,,,Front,NoDirectionChange
201800028157,Unknown,0,,,RightBack,NoDirectionChange
201800028158,Increasing,0,,Vehicle,Front,PassLeft
201800028158,Decreasing,0,,Vehicle,Front,TurnToLeft
201800028159,Decreasing,0,,Pedestrian,Front,NoDirectionChange
201800028160,Increasing,0,,Pedestrian,RightFront,SwerveToLeft
201800028161,Increasing,0,,Pedestrian,Front,TurnToLeft
201800028162,Unknown,0,,Vehicle,LeftBack,UTurnInLane
201800028162,Unknown,0,,Vehicle,Front,SameDirectionOrLane
201800028163,Increasing,0,,Vehicle,Front,TurnToRight
201800028163,Decreasing,0,,Vehicle,RightSide,SameDirectionOrLane
201800028164,Unknown,0,,Pedestrian,Front,Insertion
201800028165,Increasing,25,,Pedestrian,LeftSide,TurnToLeft
201800028166,Decreasing,0,,Vehicle,Front,SameDirectionOrLane
201800028166,Increasing,0,,Vehicle,Back,SameDirectionOrLane
201800028167,Unknown,0,,Vehicle,Front,NoDirectionChange
201800028168,Increasing,0,,Pedestrian,LeftFront,TurnToLeft
201800028169,Unknown,0,,Vehicle,RightSide,NoDirectionChange
201800028169,Unknown,0,,Vehicle,Front,NoDirectionChange
201800028170,Unknown,1,,Vehicle,LeftFront,TurnToRight
201800028170,Unknown,0,,Vehicle,RightSide,NoDirectionChange
201800028171,Decreasing,0,,Vehicle,RightFront,TurnToLeft
201800028171,Increasing,0,,Vehicle,RightSide,SameDirectionOrLane
201800028172,Increasing,0,,Vehicle,LeftFront,CrossLane
201800028172,Decreasing,0,,Vehicle,Front,NoDirectionChange
201800028173,Increasing,0,,Vehicle,LeftFront,TurnToLeft
201800028173,Decreasing,0,,Vehicle,LeftFront,NoDirectionChange
201800028174,Unknown,0,,Vehicle,RightSide,TurnToLeft
201800028174,Unknown,0,,Vehicle,Front,NoDirectionChange
201800028175,Increasing,0,MetallicBarrier,Vehicle,LeftSide,ChangeToLeftLane
201800028175,Increasing,0,MetallicBarrier,Vehicle,LeftSide,PassLeft
201800028177,Increasing,0,,Vehicle,Front,SameDirectionOrLane
201800028177,Unknown,0,,,,
201800028178,Decreasing,0,,Vehicle,Front,SameDirectionOrLane
201800028178,Decreasing,0,,Vehicle,Front,Stopped
201800028178,Decreasing,0,,Vehicle,Back,SameDirectionOrLane
201800028179,Increasing,0,,Vehicle,Front,SameDirectionOrLane
201800028179,Unknown,0,,Vehicle,Multiple,SameDirectionOrLane
201800028179,Unknown,0,,Vehicle,Back,SameDirectionOrLane
201800028180,Unknown,0,,Vehicle,Front,NoDirectionChange
201800028180,Unknown,0,,Vehicle,Back,NoDirectionChange
201800028181,Unknown,0,,Vehicle,LeftFront,Insertion
201800028181,Unknown,0,,Vehicle,RightSide,TurnToLeft
201800028182,Increasing,0,,Vehicle,RightFront,CrossLane
201800028182,Decreasing,0,,Vehicle,Front,NoDirectionChange
201800028183,Decreasing,0,,Vehicle,RightFront,NoDirectionChange
201800028183,Increasing,0,,Vehicle,LeftFront,CrossLane
201800028184,Unknown,0,,Vehicle,LeftFront,TurnToLeft
201800028184,Unknown,0,,Vehicle,Front,NoDirectionChange
201800028185,Increasing,0,SideWalkEdge,,LeftFront,NoDirectionChange
201800028186,Unknown,0,,Vehicle,LeftFront,TurnToLeft
201800028186,Unknown,0,,Vehicle,LeftFront,NoDirectionChange
201800028187,Decreasing,0,,Vehicle,LeftFront,TurnToLeft
201800028187,Increasing,0,,Vehicle,LeftFront,NoDirectionChange
201800028188,Decreasing,0,,Pedestrian,Front,NoDirectionChange
201800028189,Increasing,0,,Pedestrian,LeftFront,NoDirectionChange
201800028190,Unknown,0,,Vehicle,RightSide,NoDirectionChange
201800028190,Unknown,0,,Vehicle,Front,NoDirectionChange
201800028191,Increasing,0,,Pedestrian,Front,NoDirectionChange
201800028193,Increasing,0,,Vehicle,Front,NoDirectionChange
201800028193,Unknown,0,,Vehicle,Front,UTurnInLane
201800028195,Increasing,0,Tree,,Front,SwerveToLeft
201800028197,Increasing,0,,Vehicle,Front,SameDirectionOrLane
201800028197,Increasing,0,,Vehicle,Back,SameDirectionOrLane
201800028198,Unknown,0,,Vehicle,LeftFront,TurnToLeft
201800028198,Decreasing,0,,Vehicle,Front,NoDirectionChange
201800028199,Unknown,0,StationaryVehicle,,Front,
201800028199,Unknown,0,,Vehicle,RightBack,Parked
201800028199,Unknown,0,Post,Vehicle,LeftBack,Parked
201800028200,Increasing,0,BuildingWallOrPier,,Front,WrongWay
201800028201,Decreasing,0,,Vehicle,RightSide,TurnToRight
201800028201,Decreasing,0,,Vehicle,Front,NoDirectionChange
201800028202,Decreasing,0,,Vehicle,Front,SameDirectionOrLane
201800028202,Decreasing,0,,Vehicle,Back,SameDirectionOrLane
201800028202,Decreasing,0,,Vehicle,RightFront,NoDirectionChange
201800028203,Decreasing,0,,Vehicle,Front,PassLeft
201800028203,Decreasing,0,,Vehicle,LeftFront,TurnToLeft
201800028204,Decreasing,0,,Vehicle,LeftFront,SwerveToLeft
201800028204,Increasing,0,,Vehicle,LeftFront,NoDirectionChange
201800028205,Decreasing,0,,Vehicle,Front,NoDirectionChange
201800028205,Increasing,0,,Vehicle,RightFront,NoDirectionChange
201800028206,Decreasing,0,,Vehicle,Front,SameDirectionOrLane
201800028206,Decreasing,0,,Vehicle,Back,SameDirectionOrLane
201800028206,Increasing,0,,Vehicle,Back,SameDirectionOrLane
201800028207,Increasing,0,,Vehicle,Front,SwerveToLeft
201800028207,Increasing,0,,Vehicle,Front,NoDirectionChange
201800028208,Increasing,0,,Pedestrian,RightFront,NoDirectionChange
201800028209,Increasing,0,StationaryVehicle,,RightFront,NoDirectionChange
201800028211,Unknown,0,,,Front,NoDirectionChange
201800028212,Unknown,0,,Pedestrian,Back,
201800028213,Increasing,0,,Vehicle,Front,
201800028213,Increasing,0,,Vehicle,Multiple,
201800028214,Unknown,0,,Pedestrian,Front,
201800028215,Increasing,0,,WildAnimal,Front,Park
201800028215,Increasing,0,,Vehicle,Back,SameDirectionOrLane
201800028216,Unknown,0,,Vehicle,RightSide,PassLeft
201800028216,Unknown,0,,Vehicle,LeftSide,NoDirectionChange
201800028217,Unknown,0,,Vehicle,LeftSide,Insertion
201800028217,Unknown,0,,Vehicle,Front,
201800028218,Unknown,0,,Pedestrian,LeftSide,
201800028219,Unknown,0,,Pedestrian,Front,
201800028220,Unknown,0,,Pedestrian,,Stopped
201800028221,Unknown,0,,Vehicle,RightSide,TurnToLeft
201800028221,Unknown,0,,Vehicle,Front,NoDirectionChange
201800028222,Unknown,0,,Vehicle,RightSide,NoDirectionChange
201800028222,Unknown,0,,Vehicle,Front,CrossLane
201800028223,Unknown,0,,Vehicle,RightFront,TurnToLeft
201800028223,Unknown,0,,Vehicle,Front,NoDirectionChange
201800028224,Decreasing,0,,Vehicle,Front,TurnToLeft
201800028224,Increasing,0,,Vehicle,Front,NoDirectionChange
201800028225,Increasing,0,,Pedestrian,Front,Avoidance
201800028226,Increasing,0,,Vehicle,RightFront,NoDirectionChange
201800028226,Increasing,0,,Vehicle,Front,CrossLane
201800028227,Increasing,0,,Pedestrian,RightFront,CrossLane
201800028228,Decreasing,0,,Vehicle,RightSide,PassLeft
201800028228,Decreasing,0,,Vehicle,LeftSide,TurnToLeft
201800028229,Decreasing,0,,Other,Front,NoDirectionChange
201800028229,Decreasing,0,,Vehicle,LeftSide,CrossLane
201800028230,Increasing,0,,Vehicle,RightFront,SameDirectionOrLane
201800028230,Increasing,1,,Vehicle,LeftBack,SameDirectionOrLane
201800028231,Unknown,0,,Pedestrian,LeftFront,
201800028232,Increasing,0,TrafficIslandRefugeOrMilestone,Vehicle,Front,
201800028232,Decreasing,0,,Vehicle,RightSide,TurnToLeft
201800028233,Decreasing,0,,Vehicle,LeftBack,ChangeToLeftLane
201800028233,Decreasing,0,,Vehicle,RightFront,PassLeft
201800028235,Unknown,0,,Vehicle,LeftFront,SameDirectionOrLane
201800028235,Unknown,0,,Vehicle,RightBack,TurnToLeft
201800028237,Decreasing,0,,Vehicle,Back,NoDirectionChange
201800028237,Decreasing,0,,Vehicle,Front,NoDirectionChange
201800028238,Increasing,0,,Vehicle,Front,SwerveToLeft
201800028238,Increasing,3,,Vehicle,LeftFront,NoDirectionChange
201800028240,Increasing,0,,Pedestrian,RightFront,
201800028241,Unknown,0,OtherInLane,,,TurnToRight
201800028242,Decreasing,0,,Vehicle,Front,SameDirectionOrLane
201800028242,Decreasing,0,,Vehicle,LeftBack,SameDirectionOrLane
201800028243,Decreasing,0,,Vehicle,RightFront,
201800028243,Unknown,0,,Vehicle,Front,CrossLane
201800028244,Decreasing,0,,Vehicle,LeftFront,TurnToRight
201800028244,Increasing,0,,Vehicle,Front,
201800028245,Unknown,0,BuildingWallOrPier,,Front,NoDirectionChange
201800028247,Decreasing,0,,Vehicle,Front,Park
201800028247,Increasing,0,,Vehicle,,
201800028248,Decreasing,0,DitchTalusOrRockyWall,,Back,Stopped
201800028248,Decreasing,0,,Vehicle,Front,PassLeft
201800028249,Increasing,0,,Vehicle,Front,TurnToLeft
201800028249,Decreasing,0,,Vehicle,LeftFront,
201800028251,Decreasing,0,,Pedestrian,RightFront,NoDirectionChange
201800028252,Increasing,0,,Vehicle,LeftFront,NoDirectionChange
201800028252,Decreasing,0,,Vehicle,LeftFront,SwerveToLeft
201800028253,Decreasing,0,ExitLaneWithoutObstacle,,Back,SwerveToRight
201800028254,Increasing,0,,Vehicle,Front,SwerveToLeft
201800028254,Decreasing,0,,Vehicle,Front,NoDirectionChange
201800028255,Increasing,0,,Vehicle,Front,PassLeft
201800028255,Decreasing,0,,Vehicle,Back,TurnToLeft
201800028256,Increasing,0,Tree,,RightSide,SwerveToLeft
201800028257,Increasing,0,,Vehicle,RightFront,TurnToLeft
201800028257,Increasing,0,,Vehicle,LeftSide,NoDirectionChange
201800028259,Increasing,0,,Vehicle,RightFront,SwerveToLeft
201800028259,Decreasing,0,,Vehicle,RightFront,NoDirectionChange
201800028260,Increasing,0,,Pedestrian,Front,NoDirectionChange
201800028261,Decreasing,0,BuildingWallOrPier,,RightFront,PassLeft
201800028262,Increasing,0,,Pedestrian,RightFront,NoDirectionChange
201800028263,Increasing,0,,Pedestrian,Front,NoDirectionChange
201800028264,Decreasing,0,,Vehicle,Front,PassLeft
201800028264,Decreasing,0,,Vehicle,LeftFront,
201800028265,Decreasing,0,,Vehicle,Front,PassLeft
201800028265,Increasing,0,,Vehicle,Front,NoDirectionChange
201800028266,Increasing,0,,Vehicle,LeftFront,Insertion
201800028266,Increasing,0,,Vehicle,RightFront,NoDirectionChange
201800028267,Increasing,0,,Pedestrian,LeftFront,
201800028268,Increasing,0,,Vehicle,LeftFront,NoDirectionChange
201800028268,Decreasing,0,,Vehicle,Front,
201800028269,Increasing,0,Parapet,Vehicle,RightBack,NoDirectionChange
201800028269,Increasing,0,,Vehicle,LeftFront,PassLeft
201800028270,Decreasing,0,ExitLaneWithoutObstacle,Vehicle,LeftFront,ChangeToRightLane
201800028270,Decreasing,0,,Vehicle,RightBack,NoDirectionChange
201800028270,Decreasing,0,,Vehicle,RightSide,NoDirectionChange
201800028271,Increasing,0,,Vehicle,LeftSide,ChangeToLeftLane
201800028271,Increasing,0,,Vehicle,Front,PassLeft
201800028272,Increasing,0,,Pedestrian,Front,
201800028273,Increasing,0,,Vehicle,Front,NoDirectionChange
201800028273,Decreasing,0,,Vehicle,RightFront,TurnToLeft
201800028273,Decreasing,0,,Vehicle,,
201800028273,Decreasing,0,StationaryVehicle,Vehicle,,
201800028274,Decreasing,0,,Vehicle,Front,NoDirectionChange
201800028274,Decreasing,0,,Vehicle,Back,NoDirectionChange
201800028275,Decreasing,0,,WildAnimal,LeftBack,NoDirectionChange
201800028275,Decreasing,0,,Vehicle,Front,PassLeft
201800028276,Decreasing,0,,Pedestrian,Front,TurnToRight
201800028277,Decreasing,0,,Pedestrian,RightBack,
201800028278,Increasing,0,,Vehicle,Front,SwerveToLeft
201800028278,Decreasing,0,,Vehicle,Front,NoDirectionChange
201800028279,Decreasing,0,,Vehicle,Front,WrongWay
201800028279,Increasing,0,,Vehicle,Front,NoDirectionChange
201800028280,Unknown,0,,Vehicle,RightFront,NoDirectionChange
201800028280,Unknown,0,,Vehicle,Front,NoDirectionChange
201800028281,Decreasing,0,,Pedestrian,Front,NoDirectionChange
201800028282,Increasing,0,Post,Vehicle,Front,NoDirectionChange
201800028282,Decreasing,0,,Vehicle,LeftSide,NoDirectionChange
201800028283,Decreasing,0,StationaryVehicle,,Front,NoDirectionChange
201800028284,Increasing,0,,Pedestrian,RightFront,TurnToRight
201800028285,Increasing,0,StationaryVehicle,,,NoDirectionChange
201800028286,Increasing,0,,Pedestrian,Front,
201800028287,Increasing,0,,Pedestrian,,NoDirectionChange
201800028288,Increasing,0,,Pedestrian,Front,TurnToLeft
201800028289,Increasing,0,,Pedestrian,Front,
201800028290,Increasing,0,,Vehicle,Multiple,NoDirectionChange
201800028290,Increasing,0,StationaryVehicle,Vehicle,Multiple,NoDirectionChange
201800028290,Increasing,0,StationaryVehicle,,,NoDirectionChange
201800028291,Increasing,0,,Vehicle,LeftSide,OpenDoor
201800028291,Increasing,0,StationaryVehicle,Vehicle,RightSide,SameDirectionOrLane
201800028292,Increasing,0,,Vehicle,Front,TurnToRight
201800028292,Increasing,0,,Vehicle,Front,NoDirectionChange
201800028293,Increasing,0,,Vehicle,Front,TurnToLeft
201800028293,Increasing,0,,Vehicle,Front,NoDirectionChange
201800028294,Increasing,0,,Vehicle,Back,TurnToLeft
201800028294,Increasing,0,,Vehicle,Back,NoDirectionChange
201800028294,Increasing,0,,Vehicle,Front,NoDirectionChange
201800028295,Increasing,0,,Pedestrian,RightFront,NoDirectionChange
201800028296,Increasing,0,,Pedestrian,RightFront,BusLaneSameDirection
201800028297,Increasing,0,,Vehicle,Front,NoDirectionChange
201800028297,Increasing,0,,Vehicle,Back,SameDirectionOrLane
201800028299,Increasing,0,,Pedestrian,Front,NoDirectionChange
201800028300,Increasing,0,,Vehicle,Front,
