AccidentId,RoadType,RoadNumber,RoadSecNumber,RoadLetter,Circulation,LaneNumber,SpecialLane,Slope,RoadMarkerId,RoadMarkerDistance,Layout,StripWidth,LaneWidth,SurfaceCondition,Infrastructure,Localization,SchoolNear
201800022942,Highway,6200,,,OneWay,2.0,0,Flat,15.0,650.0,RightCurve,0.0,0.0,Ice,,Lane,99.0
201800022943,Communal,00,,,DividedHighway,4.0,0,Flat,,,Straight,0.0,0.0,Normal,Unknown,Lane,0.0
201800022944,Departamental,6320,,,TwoWay,2.0,0,Uphill,,,Straight,0.0,0.0,Normal,Unknown,Lane,0.0
201800022945,Communal,00,,,OneWay,1.0,SeparatedBike,Flat,,,Straight,0.0,0.0,Normal,Unknown,Lane,0.0
201800022946,Communal,00,,,TwoWay,2.0,0,Flat,,,Straight,0.0,0.0,Normal,Unknown,Lane,0.0
201800022948,Departamental,1200,,,TwoWay,2.0,0,Flat,,,LeftCurve,0.0,0.0,Normal,Unknown,Lane,0.0
201800022949,Communal,00,,,TwoWay,2.0,0,Flat,,,Straight,0.0,0.0,Normal,,Lane,0.0
201800022950,Departamental,9010,,,DividedHighway,4.0,0,Flat,1.0,700.0,RightCurve,0.0,0.0,Wet,Unknown,Lane,0.0
201800022951,Departamental,500,,,OneWay,2.0,0,Flat,,,LeftCurve,0.0,0.0,Normal,Unknown,Lane,0.0
201800022952,Communal,00,,,TwoWay,2.0,SeparatedBike,Flat,,,Straight,0.0,0.0,Normal,Unknown,Lane,0.0
201800022953,Highway,6200,,,DividedHighway,1.0,0,Flat,228.0,800.0,Straight,0.0,0.0,Normal,Unknown,Lane,0.0
201800022954,Communal,00,,,TwoWay,2.0,SeparatedBike,Flat,,,,0.0,0.0,Normal,Unknown,Lane,0.0
201800022955,Communal,00,,,DividedHighway,2.0,SeparatedBike,Flat,,,Straight,0.0,0.0,Normal,,Lane,0.0
201800022957,Departamental,1200,,,DividedHighway,4.0,0,Flat,,,Straight,0.0,0.0,Normal,Unknown,Lane,0.0
201800022958,Communal,00,,,DividedHighway,4.0,0,Flat,,,,0.0,0.0,Other,Unknown,Lane,0.0
201800022959,Communal,00,,,TwoWay,2.0,0,Flat,,,Straight,0.0,0.0,Normal,Unknown,Lane,0.0
201800022960,Communal,00,,,TwoWay,2.0,Reserved,Flat,,,Straight,0.0,0.0,Normal,Unknown,Lane,0.0
201800022961,Communal,00,,,OneWay,2.0,0,Flat,,,Straight,0.0,0.0,Normal,Unknown,Lane,0.0
201800022962,Communal,00,,,TwoWay,2.0,0,Flat,,,Straight,0.0,0.0,Normal,Unknown,Lane,0.0
201800022963,Highway,6200,,,DividedHighway,4.0,0,Flat,15.0,0.0,LeftCurve,0.0,0.0,Normal,Unknown,Lane,0.0
201800022964,Communal,,,,,,,,,,,,,,,,
201800022965,Highway,6200,,,DividedHighway,2.0,0,Flat,0.0,250.0,LeftCurve,0.0,0.0,Unknown,Unknown,Lane,0.0
201800022966,Highway,620,,,OneWay,2.0,0,Flat,0.0,500.0,LeftCurve,0.0,0.0,Normal,Interchange,Lane,0.0
201800022967,Communal,00,,,TwoWay,2.0,0,Flat,,,RightCurve,0.0,0.0,Normal,Unknown,Lane,0.0
201800022968,Communal,00,,,TwoWay,2.0,0,Uphill,,,Straight,0.0,0.0,Normal,Unknown,Lane,0.0
201800022969,Departamental,9800,,,DividedHighway,2.0,0,Flat,3.0,200.0,Straight,0.0,0.0,Normal,Unknown,Lane,0.0
201800022970,Communal,00,,,OneWay,0.0,0,Flat,,,Straight,0.0,0.0,Normal,Unknown,Lane,0.0
201800022971,Communal,00,,,TwoWay,2.0,0,Flat,,,Straight,0.0,0.0,Normal,Unknown,Lane,3.0
201800022973,Departamental,1880,,,TwoWay,2.0,Reserved,Flat,,,Straight,0.0,0.0,Normal,Unknown,Lane,0.0
201800022974,Communal,00,,,TwoWay,2.0,0,TopHill,,,,0.0,0.0,Normal,Unknown,Unknown,0.0
201800022975,Communal,00,,,TwoWay,2.0,0,Flat,,,Straight,0.0,0.0,,Unknown,Lane,0.0
201800022976,Communal,00,,,DividedHighway,1.0,0,Flat,,,Straight,0.0,0.0,Normal,Unknown,Lane,0.0
201800022977,Communal,00,,,OneWay,1.0,0,Flat,,,Straight,0.0,0.0,,Unknown,Lane,0.0
201800022979,Communal,00,,,TwoWay,2.0,0,Flat,,,Straight,0.0,0.0,,Unknown,Lane,0.0
201800022980,Highway,6240,,,DividedHighway,2.0,0,Flat,,,Straight,0.0,0.0,Normal,,Lane,0.0
201800022981,Highway,6200,,,DividedHighway,4.0,0,Flat,4.0,300.0,Straight,0.0,0.0,Normal,Unknown,Lane,0.0
201800022982,Departamental,500,,,DividedHighway,3.0,0,Flat,37.0,800.0,Straight,0.0,0.0,Normal,Unknown,Lane,0.0
201800022983,Communal,00,,,TwoWay,4.0,0,Uphill,,,RightCurve,0.0,0.0,Wet,Unknown,Lane,0.0
201800022984,Communal,00,,,OneWay,2.0,0,Uphill,,,RightCurve,0.0,0.0,Wet,,Lane,0.0
201800022985,Communal,00,,,TwoWay,4.0,0,Flat,,,Straight,0.0,0.0,Normal,Unknown,Lane,0.0
201800022986,Communal,00,,,TwoWay,2.0,0,Flat,,,Straight,0.0,0.0,Wet,,Unknown,0.0
201800022988,Communal,00,,,TwoWay,2.0,0,Flat,,,Straight,0.0,0.0,Wet,,Lane,0.0
201800022990,Communal,00,,,DividedHighway,2.0,0,Flat,,,Straight,0.0,0.0,Normal,Unknown,Lane,99.0
201800022991,Communal,00,,,TwoWay,2.0,0,Unknown,,,Unknown,0.0,0.0,Unknown,Unknown,Lane,99.0
201800022992,Highway,6200,,,OneWay,3.0,0,Flat,,,Straight,0.0,0.0,Normal,Unknown,Lane,99.0
201800022993,Departamental,640,,C,TwoWay,2.0,0,Flat,0.0,290.0,Straight,0.0,0.0,Normal,Unknown,Lane,99.0
201800022994,Communal,00,,,Unknown,2.0,0,Flat,,,RightCurve,0.0,0.0,,Unknown,Lane,99.0
201800022995,Communal,00,,,DividedHighway,2.0,0,Flat,,,Straight,0.0,0.0,Normal,Unknown,Lane,99.0
201800022996,Departamental,6320,,,TwoWay,2.0,0,Flat,,,Straight,0.0,0.0,Normal,Unknown,Lane,99.0
201800022997,Communal,00,,,TwoWay,2.0,0,Flat,,,Straight,0.0,0.0,Normal,Unknown,Lane,99.0
201800022999,Communal,00,,,DividedHighway,4.0,0,Flat,,,Straight,0.0,0.0,Normal,Unknown,Lane,99.0
201800023000,Communal,00,,,OneWay,1.0,0,TopHill,,,,0.0,0.0,Wet,Unknown,Lane,99.0
201800023001,Highway,6240,,,DividedHighway,2.0,0,Flat,1.0,0.0,Straight,0.0,0.0,Normal,Unknown,Lane,99.0
201800023002,Communal,00,,,TwoWay,4.0,0,Flat,,,Straight,0.0,0.0,,Unknown,Lane,99.0
201800023003,Communal,00,,,TwoWay,2.0,0,Flat,,,Straight,0.0,0.0,Normal,Unknown,Lane,99.0
201800023004,Highway,6240,,,DividedHighway,2.0,0,Flat,,,Straight,0.0,0.0,Normal,Unknown,Lane,99.0
201800023005,Communal,00,,,TwoWay,2.0,0,Flat,,,Straight,0.0,0.0,Normal,Unknown,Lane,99.0
201800023006,Communal,00,,,TwoWay,2.0,0,Flat,,,Straight,0.0,0.0,Normal,Unknown,Lane,99.0
201800023007,Communal,00,,,TwoWay,2.0,0,Flat,,,Straight,0.0,0.0,,Unknown,Lane,99.0
201800023008,Communal,,,,DividedHighway,4.0,0,Uphill,0.0,0.0,Straight,,,Oil,Unknown,Shoulder,0.0
201800023009,Highway,6200,,,DividedHighway,3.0,0,Flat,,,Straight,,,Normal,Unknown,Shoulder,0.0
201800023010,Highway,6200,,,OneWay,3.0,0,Flat,12.0,699.0,Straight,,,Normal,Unknown,Shoulder,0.0
201800023011,Communal,,,,OneWay,2.0,0,Flat,0.0,0.0,Straight,,,Normal,,Shoulder,0.0
201800023013,Communal,,,,OneWay,3.0,0,Uphill,0.0,0.0,,,,Normal,Unknown,Shoulder,0.0
201800023014,Highway,640,,,DividedHighway,8.0,0,Flat,287.0,500.0,LeftCurve,,,Normal,Interchange,Shoulder,0.0
201800023015,Communal,,,,TwoWay,2.0,0,Flat,0.0,0.0,Straight,,,Normal,Unknown,Shoulder,0.0
201800023016,Communal,,,,TwoWay,2.0,0,Flat,0.0,0.0,Straight,,,Normal,Unknown,Shoulder,0.0
201800023017,Communal,,,,TwoWay,2.0,0,Flat,0.0,0.0,Straight,,,Normal,Unknown,EmergencyShoulder,0.0
201800023018,Communal,,,,TwoWay,0.0,0,Flat,0.0,0.0,Straight,,,Normal,Unknown,Shoulder,0.0
201800023019,Highway,6200,,,DividedHighway,4.0,0,Flat,0.0,0.0,Straight,,,Normal,Unknown,Shoulder,0.0
201800023020,Highway,610,,,OneWay,2.0,Reserved,Flat,234.0,199.0,Straight,,,Normal,,Shoulder,0.0
201800023021,Communal,,,,TwoWay,2.0,0,Uphill,0.0,0.0,Straight,,,Normal,Unknown,Shoulder,0.0
201800023022,Communal,,,,OneWay,1.0,Reserved,Flat,0.0,0.0,Straight,,,Wet,Unknown,Shoulder,0.0
201800023023,Communal,,,,OneWay,2.0,0,Flat,0.0,0.0,Straight,,,Normal,Unknown,Shoulder,0.0
201800023024,Highway,6200,,,DividedHighway,4.0,0,Flat,0.0,0.0,Straight,,,Wet,Unknown,Shoulder,0.0
201800023025,Departamental,1200,,,TwoWay,3.0,0,Flat,0.0,0.0,Straight,,,Normal,Unknown,Shoulder,0.0
201800023027,Highway,6200,,,DividedHighway,4.0,0,Flat,0.0,0.0,Straight,,,,Unknown,Shoulder,0.0
201800023028,Highway,6200,,,DividedHighway,4.0,0,Flat,7.0,0.0,Straight,,,,Unknown,Shoulder,0.0
201800023029,Highway,6200,,,DividedHighway,2.0,0,Flat,12.0,699.0,Straight,,,Normal,Interchange,Shoulder,0.0
201800023030,Communal,,,,TwoWay,,0,Flat,0.0,0.0,Straight,,,Normal,Unknown,Shoulder,0.0
201800023032,Highway,6200,,,DividedHighway,4.0,0,Flat,8.0,500.0,Straight,,,Normal,,Shoulder,0.0
201800023033,Highway,6240,,,DividedHighway,4.0,0,Flat,0.0,0.0,Straight,,,Normal,Unknown,Shoulder,0.0
201800023034,Communal,,,,OneWay,3.0,0,Flat,0.0,0.0,LeftCurve,,,Normal,Unknown,Shoulder,0.0
201800023035,Communal,,,,DividedHighway,4.0,0,Flat,0.0,0.0,,,,Normal,Unknown,Shoulder,0.0
201800023036,Communal,,,,TwoWay,3.0,Reserved,Flat,0.0,0.0,Straight,,,Normal,Unknown,Shoulder,0.0
201800023037,Communal,,,,OneWay,2.0,0,Flat,0.0,0.0,Straight,,,,Unknown,Shoulder,0.0
201800023038,Communal,,,,TwoWay,2.0,0,Flat,0.0,0.0,Straight,,,Normal,Unknown,Shoulder,0.0
201800023039,Communal,,,,OneWay,2.0,0,Flat,0.0,0.0,LeftCurve,,,Normal,Unknown,Shoulder,0.0
201800023040,Communal,,,,OneWay,1.0,0,Flat,0.0,0.0,Straight,,,Normal,Unknown,Shoulder,0.0
201800023041,Departamental,40,,,TwoWay,2.0,0,Flat,0.0,0.0,Straight,,,Normal,Unknown,Shoulder,0.0
201800023042,Departamental,9010,,,OneWay,2.0,0,Flat,,,S-Shape,,,Normal,Interchange,Shoulder,0.0
201800023043,Communal,,,,TwoWay,2.0,0,Uphill,0.0,0.0,,,,Normal,Unknown,Shoulder,0.0
201800023044,Communal,,,,TwoWay,2.0,0,TopHill,0.0,0.0,Straight,,,Normal,Unknown,Shoulder,0.0
201800023045,Communal,,,,TwoWay,2.0,0,Uphill,0.0,0.0,Straight,,,,Unknown,Shoulder,0.0
201800023047,Communal,,,,OneWay,2.0,SeparatedBike,Flat,0.0,0.0,,,,Normal,PedestrianZone,Shoulder,0.0
201800023048,Communal,,,,TwoWay,2.0,0,Flat,0.0,0.0,Straight,,,,,Shoulder,0.0
201800023049,Communal,,,,TwoWay,2.0,0,Flat,0.0,0.0,Straight,,,Normal,Unknown,Shoulder,0.0
201800023050,Highway,6200,,,OneWay,4.0,0,Flat,0.0,0.0,RightCurve,,,Wet,,Shoulder,0.0
201800023051,Communal,,,,TwoWay,2.0,0,Flat,0.0,0.0,Straight,,,Normal,Unknown,Shoulder,0.0
201800023052,Communal,,,,DividedHighway,2.0,0,Flat,0.0,0.0,Straight,,,Normal,Unknown,Shoulder,0.0
201800023053,Highway,620,,,DividedHighway,3.0,0,Flat,227.0,0.0,Straight,,,Normal,Unknown,Shoulder,0.0
201800023054,Highway,6200,,,DividedHighway,4.0,0,Flat,0.0,0.0,,,,Normal,Unknown,Shoulder,0.0
201800023055,Communal,,,,TwoWay,2.0,0,Flat,0.0,0.0,,,,Normal,Unknown,Shoulder,0.0
201800023056,Communal,,,,TwoWay,2.0,SeparatedBike,Flat,0.0,0.0,Straight,,,Normal,Unknown,Shoulder,0.0
201800023057,Communal,,,,TwoWay,2.0,0,Flat,0.0,0.0,Straight,,,Normal,Unknown,Shoulder,0.0
201800023058,Communal,,,,DividedHighway,2.0,0,Flat,0.0,0.0,Straight,,,Flooded,Unknown,Shoulder,0.0
201800023059,Communal,,,,DividedHighway,2.0,0,Flat,0.0,0.0,Straight,,,Wet,Unknown,Shoulder,0.0
201800023061,Communal,,,,TwoWay,2.0,0,Flat,0.0,0.0,Straight,,,Normal,Unknown,Shoulder,0.0
201800023062,Communal,,,,TwoWay,6.0,Reserved,Flat,0.0,0.0,Straight,,,Normal,Unknown,Shoulder,0.0
201800023063,Communal,,,,TwoWay,2.0,0,Flat,0.0,0.0,Straight,,,Normal,Unknown,Shoulder,0.0
201800023064,Communal,,,,DividedHighway,2.0,0,Flat,0.0,0.0,Straight,,,Normal,Unknown,Shoulder,0.0
201800023065,Communal,,,,TwoWay,2.0,0,Flat,0.0,0.0,Straight,,,Normal,Unknown,Shoulder,0.0
201800023066,Communal,,,,TwoWay,2.0,0,Flat,0.0,0.0,Straight,,,Wet,Unknown,Shoulder,0.0
201800023067,Communal,,,,TwoWay,2.0,0,Flat,0.0,0.0,Straight,,,Wet,Unknown,Shoulder,0.0
201800023068,Highway,6200,,,DividedHighway,6.0,Reserved,Flat,0.0,0.0,Straight,,,Wet,Unknown,Shoulder,0.0
201800023069,Communal,,,,OneWay,2.0,0,Flat,0.0,0.0,LeftCurve,,,Wet,Unknown,Shoulder,0.0
201800023070,Communal,,,,TwoWay,2.0,0,Flat,0.0,0.0,,,,Wet,Unknown,Shoulder,0.0
201800023071,Communal,,,,TwoWay,2.0,0,Flat,0.0,0.0,Straight,,,Wet,Unknown,Shoulder,0.0
201800023072,Communal,,,,TwoWay,2.0,0,Flat,0.0,0.0,Straight,,,Wet,,Shoulder,0.0
201800023073,Communal,,,,TwoWay,2.0,0,Flat,0.0,0.0,Straight,,,Normal,Unknown,Shoulder,0.0
201800023074,Communal,,,,TwoWay,2.0,0,Flat,0.0,0.0,Straight,,,Normal,Unknown,Shoulder,0.0
201800023075,Communal,,,,TwoWay,2.0,0,Flat,0.0,0.0,,,,Normal,Unknown,Shoulder,0.0
201800023076,Communal,,,,TwoWay,2.0,0,Flat,0.0,0.0,Straight,,,Normal,Unknown,Shoulder,0.0
201800023077,Communal,,,,TwoWay,2.0,0,Flat,0.0,0.0,RightCurve,,,Normal,Unknown,Shoulder,0.0
201800023078,Departamental,9800,,,DividedHighway,4.0,0,Flat,,,,,,Normal,Unknown,Shoulder,0.0
201800023079,Communal,,,,TwoWay,2.0,0,Flat,0.0,0.0,Straight,,,Normal,,Shoulder,0.0
201800023080,Communal,,,,TwoWay,2.0,0,Flat,0.0,0.0,Straight,,,Normal,Unknown,Shoulder,0.0
201800023081,Communal,,,,TwoWay,2.0,0,Flat,0.0,0.0,Straight,,,Normal,Unknown,Shoulder,0.0
201800023082,Highway,610,,,DividedHighway,4.0,Reserved,Flat,0.0,0.0,Straight,,,Normal,Unknown,Shoulder,0.0
201800023083,Communal,,,,TwoWay,2.0,0,Uphill,0.0,0.0,Straight,,,Wet,Unknown,Shoulder,0.0
201800023084,Communal,,,,TwoWay,2.0,0,Flat,0.0,0.0,Straight,,,Normal,Unknown,Shoulder,0.0
201800023085,Communal,,,,TwoWay,2.0,0,Flat,0.0,0.0,,,,Normal,Unknown,Shoulder,0.0
201800023086,Communal,,,,TwoWay,2.0,0,Flat,0.0,0.0,Straight,,,Normal,Unknown,Shoulder,0.0
201800023087,Communal,,,,TwoWay,2.0,SeparatedBike,Flat,0.0,0.0,Straight,,,Normal,Unknown,Shoulder,0.0
201800023088,Departamental,9160,,,OneWay,1.0,0,Flat,,,Straight,,,Normal,Unknown,Shoulder,0.0
201800023089,Communal,,,,TwoWay,2.0,0,Flat,0.0,0.0,Straight,,,Normal,Unknown,Shoulder,0.0
201800023090,Departamental,150,,,TwoWay,2.0,0,Flat,0.0,0.0,Straight,,,Normal,Unknown,Shoulder,0.0
201800023091,Departamental,9800,,,DividedHighway,4.0,0,Flat,,,Unknown,,,Normal,Unknown,Shoulder,0.0
201800023092,Communal,,,,DividedHighway,4.0,0,Flat,0.0,0.0,Straight,,,Normal,Unknown,Shoulder,0.0
201800023093,Communal,,,,OneWay,3.0,0,Flat,0.0,0.0,Straight,,,Normal,Unknown,Shoulder,0.0
201800023094,Communal,,,,TwoWay,2.0,0,Flat,0.0,0.0,Straight,,,Normal,Unknown,Shoulder,0.0
201800023095,Communal,,,,TwoWay,2.0,0,Flat,0.0,0.0,Straight,,,Normal,Unknown,Shoulder,0.0
201800023096,Communal,,,,TwoWay,2.0,0,Flat,0.0,0.0,Straight,,,Normal,Unknown,Shoulder,0.0
201800023097,Highway,610,,,DividedHighway,6.0,0,Flat,232.0,500.0,Straight,,,Normal,Unknown,Shoulder,0.0
201800023098,Communal,,,,TwoWay,2.0,0,Flat,0.0,0.0,LeftCurve,,,Normal,Unknown,Shoulder,0.0
201800023100,Communal,,,,TwoWay,3.0,Reserved,Flat,0.0,0.0,Straight,,,Normal,Unknown,Shoulder,0.0
201800023101,Communal,,,,TwoWay,2.0,0,Flat,0.0,0.0,Straight,,,Normal,,Shoulder,0.0
201800023102,Communal,,,,TwoWay,4.0,0,Flat,0.0,0.0,Straight,,,Normal,Unknown,Shoulder,0.0
201800023103,Communal,,,,OneWay,2.0,0,Flat,0.0,0.0,RightCurve,,,Normal,Interchange,Shoulder,0.0
201800023104,Communal,,,,OneWay,2.0,0,Flat,0.0,0.0,Straight,,,Wet,Unknown,Shoulder,0.0
201800023105,Highway,6200,,,DividedHighway,6.0,0,Flat,17.0,700.0,Straight,,,Normal,Unknown,Shoulder,0.0
201800023106,Communal,,,,TwoWay,2.0,0,Flat,0.0,0.0,Straight,,,Normal,Unknown,Shoulder,0.0
201800023108,Communal,,,,TwoWay,2.0,0,Flat,0.0,0.0,Straight,,,Normal,Unknown,Shoulder,0.0
201800023109,Communal,,,,TwoWay,2.0,0,Flat,0.0,0.0,Straight,,,Normal,Unknown,Shoulder,0.0
201800023110,Communal,,,,TwoWay,2.0,0,Flat,0.0,0.0,Straight,,,,Unknown,Shoulder,0.0
201800023111,Highway,6240,,,DividedHighway,4.0,0,Flat,2.0,0.0,Straight,,,Normal,Unknown,Shoulder,0.0
201800023112,National,1240,,,DividedHighway,4.0,0,Flat,0.0,0.0,Straight,,,Unknown,Unknown,Shoulder,0.0
201800023113,Communal,,,,TwoWay,2.0,SeparatedBike,Uphill,0.0,0.0,,,,Normal,Unknown,Shoulder,0.0
201800023114,Communal,,,,OneWay,2.0,0,Flat,0.0,0.0,Straight,,,Normal,,Shoulder,0.0
201800023115,Departamental,9010,,,DividedHighway,4.0,0,Flat,,299.0,Straight,,,Normal,,Shoulder,0.0
201800023116,Communal,,,,OneWay,2.0,0,Flat,0.0,0.0,Straight,,,Normal,Unknown,Shoulder,0.0
201800023117,Communal,,,,DividedHighway,4.0,0,Uphill,0.0,0.0,Straight,,,Normal,Unknown,Shoulder,0.0
201800023118,Communal,,,,TwoWay,2.0,0,Flat,0.0,0.0,Straight,,,Normal,Unknown,Shoulder,0.0
201800023119,Communal,,,,TwoWay,2.0,0,Flat,0.0,0.0,RightCurve,,,Normal,,Shoulder,0.0
201800023120,Highway,610,,,DividedHighway,,Reserved,Flat,240.0,500.0,Straight,,,,Toll,Shoulder,0.0
201800023121,Communal,,,,TwoWay,2.0,0,Flat,0.0,0.0,Straight,,,Normal,Unknown,Shoulder,0.0
201800023122,Communal,,,,TwoWay,2.0,0,Flat,0.0,0.0,Straight,,,Normal,,Shoulder,0.0
201800023123,Communal,,,,OneWay,1.0,SeparatedBike,Flat,0.0,0.0,Straight,,,,Unknown,Shoulder,0.0
201800023124,Communal,,,,TwoWay,2.0,0,Flat,0.0,0.0,Straight,,,Normal,Unknown,Shoulder,0.0
201800023125,Communal,,,,OneWay,2.0,0,Flat,0.0,0.0,Straight,,,Normal,Unknown,Shoulder,0.0
201800023127,Communal,,,,TwoWay,2.0,0,Flat,0.0,0.0,Straight,,,Normal,Unknown,Shoulder,0.0
201800023128,National,1240,,,DividedHighway,4.0,0,Flat,0.0,0.0,Straight,,,Normal,Unknown,Shoulder,0.0
201800023129,Communal,,,,OneWay,1.0,0,Flat,0.0,0.0,Straight,,,Normal,Unknown,Shoulder,0.0
201800023130,Communal,,,,TwoWay,2.0,0,Flat,0.0,0.0,Straight,,,Normal,Unknown,Shoulder,0.0
201800023131,Communal,,,,OneWay,2.0,0,Flat,0.0,0.0,Straight,,,Normal,Unknown,Shoulder,0.0
201800023132,Communal,,,,OneWay,1.0,0,Flat,0.0,0.0,Straight,,,Normal,Unknown,Shoulder,0.0
201800023133,Communal,,,,TwoWay,2.0,0,Flat,0.0,0.0,,,,,Unknown,Shoulder,0.0
201800023134,Communal,,,,TwoWay,2.0,0,Flat,0.0,0.0,Straight,,,Normal,Unknown,Shoulder,0.0
201800023135,Communal,,,,OneWay,1.0,0,Flat,0.0,0.0,Straight,,,,Unknown,Shoulder,0.0
201800023136,Communal,,,,TwoWay,2.0,0,Flat,0.0,0.0,Straight,,,Normal,Unknown,Shoulder,0.0
201800023137,Communal,,,,TwoWay,4.0,0,Flat,0.0,0.0,Straight,,,Normal,Unknown,Shoulder,0.0
201800023139,Communal,,,,OneWay,1.0,0,Flat,0.0,0.0,,,,Normal,Unknown,Shoulder,0.0
201800023140,Communal,,,,TwoWay,2.0,0,Flat,0.0,0.0,Straight,,,Normal,Unknown,Shoulder,0.0
201800023141,Communal,,,,TwoWay,2.0,0,Flat,0.0,0.0,Straight,,,Normal,Unknown,Shoulder,0.0
201800023142,Communal,,,,TwoWay,2.0,SeparatedBike,Flat,0.0,0.0,Straight,,,Normal,Unknown,Shoulder,0.0
201800023143,Communal,,,,TwoWay,2.0,0,Flat,0.0,0.0,Straight,,,Wet,Unknown,Shoulder,0.0
201800023144,Communal,,,,OneWay,1.0,0,Flat,0.0,0.0,Straight,,,Wet,Unknown,Shoulder,0.0
201800023145,Highway,640,,,DividedHighway,8.0,0,Flat,0.0,0.0,Straight,,,Normal,Unknown,Shoulder,0.0
201800023148,Communal,,,,TwoWay,2.0,0,Flat,0.0,0.0,Straight,,,Unknown,Unknown,Shoulder,0.0
201800023149,Communal,,,,TwoWay,2.0,0,Flat,0.0,0.0,Straight,,,Normal,Unknown,Shoulder,0.0
201800023150,Communal,,,,TwoWay,2.0,0,Flat,0.0,0.0,Straight,,,Normal,Unknown,Shoulder,0.0
201800023151,Communal,,,,TwoWay,2.0,0,Flat,0.0,0.0,Straight,,,Normal,Unknown,Shoulder,0.0
201800023154,Communal,,,,TwoWay,5.0,0,Flat,0.0,0.0,Straight,,,Normal,Unknown,Shoulder,0.0
201800023155,National,1240,,,OneWay,1.0,0,Uphill,0.0,0.0,Straight,,,Normal,Unknown,Shoulder,0.0
201800023156,Highway,6200,,,OneWay,3.0,0,Flat,0.0,0.0,Straight,,,Wet,Unknown,Shoulder,0.0
201800023157,Departamental,9010,,,DividedHighway,5.0,0,Flat,0.0,699.0,RightCurve,,,Wet,Unknown,Shoulder,0.0
201800023158,Communal,,,,TwoWay,2.0,SeparatedBike,Flat,0.0,0.0,Straight,,,Normal,Unknown,Shoulder,0.0
201800023160,Communal,,,,OneWay,1.0,0,Flat,0.0,0.0,Straight,,,,Unknown,Shoulder,0.0
201800023161,National,1240,,,DividedHighway,4.0,0,Flat,11.0,500.0,Straight,,,Normal,Unknown,Shoulder,0.0
201800023162,Communal,,,,TwoWay,2.0,Reserved,Flat,0.0,0.0,Straight,,,Normal,Unknown,Shoulder,0.0
201800023163,Communal,,,,TwoWay,2.0,0,Flat,0.0,0.0,Straight,,,Normal,Unknown,Shoulder,0.0
201800023164,Communal,,,,TwoWay,2.0,0,Flat,0.0,0.0,Straight,,,,Unknown,Shoulder,0.0
201800023165,Communal,,,,DividedHighway,5.0,0,Flat,0.0,0.0,Straight,,,Normal,Unknown,Shoulder,0.0
201800023166,Communal,,,,TwoWay,2.0,0,Flat,0.0,0.0,RightCurve,,,Normal,Unknown,Shoulder,0.0
201800023167,Communal,,,,DividedHighway,2.0,0,Flat,0.0,0.0,Straight,,,Normal,Unknown,Shoulder,0.0
201800023168,Communal,,,,TwoWay,2.0,0,Flat,0.0,0.0,Straight,,,Normal,Unknown,Shoulder,0.0
201800023169,Communal,,,,OneWay,2.0,0,Flat,0.0,0.0,Straight,,,Normal,,Shoulder,0.0
201800023170,Communal,,,,TwoWay,2.0,SeparatedBike,Flat,0.0,0.0,Straight,,,Normal,,Shoulder,0.0
201800023171,Communal,,,,TwoWay,3.0,Reserved,Flat,0.0,0.0,Straight,,,Normal,Unknown,Shoulder,0.0
201800023172,Communal,,,,OneWay,2.0,Reserved,Flat,0.0,0.0,Straight,,,Normal,Unknown,Shoulder,0.0
201800023173,Communal,,,,TwoWay,2.0,0,Flat,0.0,0.0,Straight,,,Normal,Unknown,Shoulder,0.0
201800023174,Communal,,,,TwoWay,2.0,0,Flat,0.0,0.0,,,,Normal,Unknown,Shoulder,0.0
201800023175,Communal,,,,Unknown,2.0,0,Flat,0.0,0.0,Straight,,,Normal,Unknown,Shoulder,0.0
201800023177,Highway,6200,,,DividedHighway,3.0,0,Flat,8.0,0.0,Straight,,,Normal,Unknown,Shoulder,0.0
201800023178,Highway,6200,,,DividedHighway,4.0,0,Flat,,,Straight,,,Normal,,Shoulder,0.0
201800023179,Communal,,,,OneWay,2.0,0,Flat,0.0,0.0,Straight,,,Normal,Unknown,Shoulder,0.0
201800023180,Highway,610,,,OneWay,1.0,0,Flat,,,Straight,,,Normal,Interchange,Shoulder,0.0
201800023182,Communal,,,,TwoWay,3.0,0,Flat,0.0,0.0,Straight,,,Normal,Unknown,Shoulder,0.0
201800023183,Communal,,,,TwoWay,2.0,0,Flat,0.0,0.0,Straight,,,,Unknown,Shoulder,0.0
201800023184,Communal,,,,OneWay,2.0,0,Flat,0.0,0.0,LeftCurve,,,,Unknown,Shoulder,0.0
201800023185,Highway,610,,,DividedHighway,3.0,0,Flat,0.0,0.0,Straight,,,Normal,Unknown,Shoulder,0.0
201800023186,Communal,,,,OneWay,2.0,0,Flat,0.0,0.0,LeftCurve,,,Normal,Unknown,Shoulder,0.0
201800023188,Communal,,,,TwoWay,2.0,0,Flat,0.0,0.0,Straight,,,,Unknown,Shoulder,0.0
201800023189,Communal,,,,TwoWay,3.0,Reserved,Flat,0.0,0.0,Straight,,,Normal,Unknown,Shoulder,0.0
201800023190,Communal,,,,TwoWay,2.0,0,Flat,0.0,0.0,Straight,,,Normal,Unknown,Shoulder,0.0
201800023191,Communal,,,,TwoWay,2.0,0,Flat,0.0,0.0,Straight,,,Normal,Unknown,Shoulder,0.0
201800023192,Communal,,,,TwoWay,2.0,0,Flat,0.0,0.0,Straight,,,Normal,Unknown,Shoulder,0.0
