AccidentId,RoadType,Circulation,LaneNumber,SpecialLane,Slope,Layout,SurfaceCondition,Infrastructure,Localization,SchoolNear
201800028345,Departamental,OneWay,1,0,Uphill,Straight,Normal,Unknown,Lane,Yes
201800028347,Communal,TwoWay,2,0,Uphill,Straight,Normal,Unknown,Lane,Missing
201800028350,Communal,OneWay,2,0,Flat,Straight,Normal,Unknown,Lane,Missing
201800028351,Communal,OneWay,1,0,Flat,Missing,Normal,Unknown,Lane,Missing
201800028352,Communal,TwoWay,2,0,Flat,Straight,Normal,Missing,Lane,Missing
201800028353,Communal,TwoWay,2,0,Flat,Straight,Normal,Unknown,Lane,Missing
201800028354,Communal,TwoWay,2,0,Flat,Straight,Normal,Unknown,Lane,Missing
201800028355,Communal,OneWay,2,0,Flat,Straight,Normal,Unknown,Lane,Missing
201800028356,Communal,TwoWay,5,0,Flat,Straight,Normal,Unknown,Lane,No
201800028357,Communal,OneWay,2,0,Flat,Straight,Normal,Unknown,Lane,Missing
201800028358,Communal,TwoWay,2,0,Flat,Missing,Normal,Unknown,Lane,Missing
201800028359,Communal,OneWay,1,0,Uphill,Straight,Normal,Missing,Lane,Missing
201800028363,Communal,TwoWay,2,0,Flat,Straight,Normal,Unknown,Lane,No
201800028364,Communal,TwoWay,2,0,Flat,Straight,Normal,Unknown,Lane,No
201800028365,Communal,OneWay,1,0,Flat,Straight,Normal,Unknown,Lane,No
201800028366,Communal,OneWay,2,0,Flat,Straight,Normal,Missing,Lane,No
201800028367,Communal,TwoWay,2,0,Flat,Straight,Normal,Unknown,Lane,No
201800028369,Communal,DividedHighway,3,0,Flat,Unknown,Normal,Unknown,Lane,No
201800028370,Communal,OneWay,2,0,Flat,Straight,Normal,Unknown,Lane,No
201800028371,Communal,OneWay,0,0,Flat,Straight,Normal,Unknown,Lane,No
201800028374,Communal,OneWay,2,0,Flat,Missing,Missing,Unknown,Lane,No
201800028378,Communal,OneWay,1,0,Flat,Missing,Normal,Unknown,Lane,No
201800028379,Communal,Unknown,2,0,Flat,Straight,Normal,Missing,Unknown,No
201800028380,Communal,TwoWay,2,0,Flat,Straight,Unknown,Unknown,Shoulder,Missing
201800028381,Communal,TwoWay,4,Reserved,Flat,Straight,Affected,Unknown,Shoulder,Missing
201800028382,Communal,TwoWay,2,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800028383,Communal,OneWay,2,Reserved,Flat,Straight,Missing,Unknown,Shoulder,Missing
201800028387,Communal,DividedHighway,2,0,TopHill,Straight,Normal,Unknown,Shoulder,Missing
201800028388,Communal,Unknown,1,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800028389,Communal,TwoWay,2,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800028392,Communal,TwoWay,2,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800028393,Communal,OneWay,2,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800028394,Communal,DividedHighway,2,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800028397,Communal,OneWay,2,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800028399,Communal,OneWay,2,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800028400,Communal,OneWay,2,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800028402,Communal,OneWay,2,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800028403,Communal,OneWay,0,0,Flat,Straight,Unknown,Unknown,Shoulder,Missing
201800028405,Communal,TwoWay,4,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800028406,Communal,OneWay,1,0,Flat,Unknown,Normal,Missing,Shoulder,Missing
201800028407,Communal,TwoWay,3,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800028408,Communal,OneWay,2,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800028409,Communal,TwoWay,2,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800028411,Communal,TwoWay,2,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800028412,Communal,TwoWay,2,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800028413,Communal,TwoWay,3,0,TopHill,Straight,Normal,Unknown,Shoulder,Missing
201800028414,Communal,OneWay,1,0,Flat,Straight,Normal,Missing,Shoulder,Missing
201800028416,Communal,OneWay,2,0,TopHill,Missing,Unknown,Unknown,Shoulder,Missing
201800028417,Communal,TwoWay,2,0,TopHill,Straight,Normal,Unknown,Shoulder,Missing
201800028419,Communal,TwoWay,2,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800028422,Communal,TwoWay,2,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800028423,Communal,TwoWay,2,0,Flat,Straight,Normal,Missing,Shoulder,Missing
201800028424,Communal,OneWay,1,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800028425,Communal,TwoWay,2,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800028426,Communal,OneWay,2,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800028427,Communal,TwoWay,2,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800028429,Communal,OneWay,2,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800028430,Communal,OneWay,1,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800028431,Communal,TwoWay,2,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800028432,Communal,OneWay,1,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800028434,Communal,TwoWay,2,0,Flat,Straight,Unknown,Missing,Shoulder,Missing
201800028436,Communal,TwoWay,2,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800028438,Communal,OneWay,1,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800028440,Communal,TwoWay,5,Reserved,Uphill,Straight,Normal,Unknown,Shoulder,Missing
201800028441,Communal,TwoWay,4,0,TopHill,Straight,Normal,Unknown,Shoulder,Missing
201800028445,Communal,TwoWay,2,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800028447,Communal,TwoWay,2,0,Uphill,Straight,Normal,Unknown,Shoulder,Missing
201800028451,Communal,OneWay,3,0,Flat,Straight,Missing,Unknown,Shoulder,Missing
201800028453,Communal,TwoWay,1,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800028454,Communal,OneWay,3,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800028455,Communal,TwoWay,2,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800028457,Communal,OneWay,1,SeparatedBike,Uphill,Straight,Missing,Unknown,Shoulder,Missing
201800028458,Communal,TwoWay,2,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800028459,Communal,TwoWay,2,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800028460,Communal,OneWay,1,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800028461,Communal,OneWay,1,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800028462,Communal,OneWay,1,0,Flat,Straight,Missing,Unknown,Shoulder,Missing
201800028465,Communal,OneWay,1,0,Flat,Straight,Missing,Unknown,Shoulder,Missing
201800028467,Communal,OneWay,2,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800028468,Communal,OneWay,2,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800028469,Communal,TwoWay,2,0,Flat,Straight,Missing,Unknown,Shoulder,Missing
201800028470,Communal,OneWay,2,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800028471,Communal,OneWay,2,0,Flat,Missing,Normal,Unknown,Shoulder,Missing
201800028472,Communal,OneWay,1,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800028475,Communal,TwoWay,2,0,Flat,Missing,Normal,Unknown,Shoulder,Missing
201800028476,Communal,OneWay,2,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800028477,Communal,OneWay,2,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800028479,Communal,TwoWay,2,0,Uphill,Straight,Normal,Unknown,Shoulder,Missing
201800028480,Communal,TwoWay,2,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800028481,Communal,TwoWay,2,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800028482,Communal,TwoWay,2,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800028484,Departamental,OneWay,2,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800028485,Other,Unknown,0,0,Flat,Straight,Other,Missing,Shoulder,Missing
201800028486,Communal,OneWay,2,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800028487,Communal,TwoWay,2,0,Uphill,Straight,Normal,Unknown,Shoulder,Missing
201800028488,Other,Unknown,1,0,Flat,Straight,Normal,Missing,Shoulder,Missing
201800028490,Communal,TwoWay,2,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800028491,Communal,OneWay,2,0,Flat,Straight,Missing,Unknown,Shoulder,Missing
201800028497,Communal,TwoWay,2,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800028498,Communal,TwoWay,2,Bike,Flat,Straight,Normal,Missing,Shoulder,Missing
201800028499,Communal,TwoWay,2,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800028500,Departamental,TwoWay,2,0,Uphill,Straight,Normal,Unknown,Shoulder,Missing
201800028501,Communal,OneWay,2,0,Flat,Straight,Affected,Unknown,Shoulder,Missing
201800028505,Communal,TwoWay,2,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800028506,Communal,TwoWay,2,0,TopHill,Straight,Normal,Missing,Shoulder,Missing
201800028507,Communal,TwoWay,5,0,TopHill,Straight,Normal,Unknown,Shoulder,Missing
201800028508,Communal,TwoWay,2,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800028509,Communal,OneWay,2,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800028510,Communal,TwoWay,4,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800028512,Communal,TwoWay,2,0,Flat,Missing,Normal,Missing,Shoulder,Missing
201800028516,Communal,TwoWay,2,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800028520,Communal,TwoWay,2,0,Uphill,Straight,Affected,Missing,Shoulder,Missing
201800028521,Communal,OneWay,2,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800028523,Communal,OneWay,1,SeparatedBike,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800028524,Communal,TwoWay,2,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800028525,Communal,TwoWay,2,0,Flat,Straight,Normal,Missing,Shoulder,Missing
201800028526,Communal,TwoWay,2,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800028527,Communal,TwoWay,2,0,TopHill,Straight,Normal,Unknown,Shoulder,Missing
201800028528,Communal,TwoWay,2,0,Flat,Straight,Affected,Missing,Shoulder,Missing
201800028529,Communal,TwoWay,3,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800028530,Communal,TwoWay,2,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800028531,Communal,TwoWay,2,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800028532,Departamental,TwoWay,2,0,TopHill,Straight,Normal,Unknown,Shoulder,Missing
201800028534,Communal,TwoWay,2,0,Uphill,Straight,Normal,Unknown,Shoulder,Missing
201800028535,Communal,OneWay,2,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800028536,Communal,TwoWay,1,0,Uphill,Straight,Normal,Unknown,Shoulder,Missing
201800028538,Communal,TwoWay,2,0,TopHill,Straight,Normal,Unknown,Shoulder,Missing
201800028539,Communal,TwoWay,2,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800028541,Communal,TwoWay,1,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800028542,Communal,TwoWay,2,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800028543,Communal,TwoWay,2,SeparatedBike,Flat,Straight,Unknown,Unknown,Shoulder,Missing
201800028544,Communal,OneWay,2,0,TopHill,Straight,Normal,Unknown,Shoulder,Missing
201800028545,Communal,OneWay,2,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800028547,Communal,OneWay,2,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800028548,Communal,OneWay,2,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800028549,Communal,OneWay,1,0,Flat,Missing,Normal,Unknown,Shoulder,Missing
201800028553,Communal,TwoWay,3,0,Flat,Straight,Missing,Unknown,Shoulder,Missing
201800028557,Communal,OneWay,2,0,Flat,Straight,Missing,Missing,Shoulder,Missing
201800028559,Communal,TwoWay,2,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800028561,Communal,TwoWay,2,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800028562,Departamental,TwoWay,3,SeparatedBike,Flat,Missing,Normal,Unknown,Shoulder,Missing
201800028564,Communal,Unknown,1,0,Uphill,Straight,Normal,Unknown,Shoulder,Missing
201800028565,Communal,TwoWay,1,0,Uphill,LeftCurve,Normal,Unknown,Shoulder,Missing
201800028566,Communal,TwoWay,3,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800028570,Communal,Unknown,3,0,Flat,Straight,Affected,Unknown,Shoulder,Missing
201800028571,Departamental,Unknown,1,0,Flat,Straight,Missing,Unknown,Shoulder,Missing
201800028572,Departamental,TwoWay,1,0,Flat,Straight,Normal,Railroad,Shoulder,Missing
201800028575,Communal,Unknown,1,0,TopHill,RightCurve,Normal,Unknown,Shoulder,Missing
201800028577,Communal,Unknown,1,0,Flat,LeftCurve,Unknown,Unknown,Shoulder,Missing
201800028582,Communal,TwoWay,3,Reserved,Flat,Straight,Affected,Unknown,Shoulder,Missing
201800028583,Communal,TwoWay,2,0,Flat,Straight,Missing,Unknown,Shoulder,Missing
201800028584,Communal,OneWay,1,0,Flat,Straight,Missing,Unknown,Shoulder,Missing
201800028586,Communal,OneWay,3,0,Flat,Straight,Affected,Unknown,Shoulder,Missing
201800028587,Communal,Unknown,1,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800028589,Communal,Unknown,1,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800028591,Departamental,OneWay,1,0,Flat,Straight,Normal,Unknown,Lane,No
201800028593,Departamental,OneWay,1,0,Flat,Straight,Normal,Unknown,Lane,No
201800028594,Departamental,TwoWay,2,0,TopHill,Straight,Normal,Unknown,Shoulder,Missing
201800028595,Communal,TwoWay,2,0,Flat,Straight,Missing,Unknown,Shoulder,Missing
201800028597,Communal,TwoWay,3,0,Flat,Straight,Affected,Intersection,Shoulder,Missing
201800028598,Communal,TwoWay,2,SeparatedBike,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800028600,Communal,TwoWay,3,0,Flat,RightCurve,Normal,Intersection,Shoulder,Missing
201800028601,Departamental,TwoWay,3,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800028602,Departamental,TwoWay,2,0,Uphill,S-Shape,Missing,Missing,Shoulder,Missing
201800028603,Communal,TwoWay,2,0,Flat,Straight,Normal,Intersection,Shoulder,Missing
201800028604,Departamental,TwoWay,2,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800028606,Departamental,TwoWay,2,SeparatedBike,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800028607,Communal,TwoWay,2,0,Flat,Straight,Missing,Unknown,Shoulder,Missing
201800028608,Communal,OneWay,1,0,Flat,Straight,Affected,Unknown,Shoulder,Missing
201800028609,Departamental,TwoWay,2,0,Uphill,S-Shape,Normal,Missing,Shoulder,Missing
201800028611,Departamental,OneWay,2,0,Flat,RightCurve,Normal,Unknown,Shoulder,Missing
201800028612,PublicParking,Unknown,0,0,Flat,Straight,Affected,Unknown,Shoulder,Missing
201800028613,Departamental,Unknown,3,0,Uphill,Straight,Missing,Unknown,Shoulder,Missing
201800028614,Departamental,TwoWay,2,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800028615,Departamental,OneWay,1,0,Flat,LeftCurve,Normal,Intersection,Shoulder,Missing
201800028616,Communal,TwoWay,2,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800028617,Departamental,TwoWay,2,0,Uphill,Straight,Affected,Unknown,Lane,No
201800028618,Communal,TwoWay,2,0,Flat,Straight,Unknown,Unknown,Shoulder,Missing
201800028619,Communal,TwoWay,2,0,Flat,Straight,Affected,Unknown,Shoulder,Missing
201800028620,Communal,TwoWay,1,0,Flat,Straight,Normal,Unknown,EmergencyShoulder,Missing
201800028622,Departamental,TwoWay,2,0,Flat,Missing,Affected,Unknown,Shoulder,Missing
201800028623,Communal,TwoWay,2,0,Flat,Missing,Normal,Unknown,Shoulder,Missing
201800028625,Communal,TwoWay,2,0,Flat,RightCurve,Affected,Unknown,Lane,No
201800028627,Communal,TwoWay,2,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800028628,PublicParking,TwoWay,1,0,Flat,Straight,Missing,Unknown,EmergencyShoulder,Missing
201800028629,Communal,TwoWay,2,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800028630,Other,Unknown,1,0,Uphill,Straight,Normal,Unknown,Shoulder,Missing
201800028633,Communal,TwoWay,2,0,Flat,Straight,Normal,Intersection,Lane,No
201800028635,Communal,TwoWay,2,Reserved,Flat,Missing,Normal,PedestrianZone,Shoulder,Missing
201800028638,Communal,TwoWay,2,Reserved,Uphill,Straight,Normal,PedestrianZone,Shoulder,Missing
201800028640,Departamental,TwoWay,2,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800028644,Communal,TwoWay,2,0,Flat,Straight,Normal,Unknown,Lane,No
201800028645,Communal,DividedHighway,2,0,Flat,Straight,Normal,Missing,Lane,No
201800028646,Communal,TwoWay,4,Reserved,Flat,Straight,Affected,Bridge,Shoulder,No
201800028648,Communal,TwoWay,2,0,Flat,Missing,Normal,Unknown,Lane,No
201800028650,Communal,TwoWay,2,0,Flat,Straight,Normal,Unknown,Lane,No
201800028651,Communal,TwoWay,2,0,Flat,Missing,Unknown,Unknown,Sidewalk,No
201800028652,Communal,TwoWay,2,0,Flat,Straight,Normal,Unknown,Lane,No
201800028656,Communal,TwoWay,2,0,Uphill,RightCurve,Normal,Unknown,Lane,No
201800028659,Communal,OneWay,2,0,Flat,RightCurve,Affected,Bridge,Lane,No
201800028660,Departamental,Unknown,2,0,Flat,LeftCurve,Affected,Unknown,Lane,No
201800028662,Communal,TwoWay,3,0,Flat,Unknown,Normal,Unknown,Lane,No
201800028663,Communal,TwoWay,3,Reserved,Flat,Straight,Missing,Unknown,Lane,No
201800028664,Departamental,TwoWay,2,0,Flat,Straight,Affected,Unknown,Lane,No
201800028667,Departamental,TwoWay,2,0,Flat,Straight,Normal,Unknown,Lane,No
201800028668,Communal,TwoWay,2,0,Flat,Straight,Normal,Unknown,Lane,No
201800028669,Communal,TwoWay,2,0,Flat,Straight,Missing,Unknown,Lane,No
201800028670,National,OneWay,2,0,Flat,Straight,Missing,Unknown,Lane,No
201800028672,Departamental,TwoWay,2,0,Flat,Straight,Normal,Unknown,Lane,No
201800028673,Departamental,TwoWay,1,0,Flat,Straight,Normal,Unknown,Lane,Missing
201800028674,Departamental,TwoWay,2,0,Uphill,Missing,Affected,Unknown,Lane,Missing
201800028675,Communal,TwoWay,2,0,Flat,Straight,Normal,Unknown,Lane,Yes
201800028676,Departamental,OneWay,1,0,Flat,RightCurve,Normal,Interchange,Shoulder,No
201800028677,Communal,TwoWay,2,0,Flat,RightCurve,Missing,Unknown,Lane,No
201800028679,Departamental,TwoWay,2,0,Uphill,RightCurve,Affected,Missing,Lane,No
201800028682,National,DividedHighway,6,0,Flat,Straight,Normal,Unknown,Lane,No
201800028683,Departamental,TwoWay,2,0,Flat,Straight,Normal,Intersection,Lane,No
201800028684,Communal,TwoWay,2,0,Uphill,RightCurve,Affected,Unknown,Lane,Missing
201800028685,Communal,TwoWay,2,0,Flat,Straight,Normal,Unknown,Lane,No
201800028688,Communal,DividedHighway,2,0,Flat,Straight,Normal,Unknown,BikeLane,No
201800028691,Departamental,TwoWay,3,0,Flat,Straight,Normal,Unknown,Lane,No
201800028692,Departamental,TwoWay,2,0,Flat,LeftCurve,Normal,Unknown,Lane,No
201800028693,Departamental,TwoWay,2,0,Flat,Straight,Normal,Unknown,Lane,No
201800028694,Communal,TwoWay,4,Reserved,Flat,Straight,Normal,Unknown,Lane,No
201800028695,Other,TwoWay,2,0,Flat,Straight,Affected,Unknown,Lane,Missing
201800028696,National,OneWay,2,0,Flat,Straight,Normal,Unknown,Lane,No
201800028699,Communal,TwoWay,2,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800028700,Communal,TwoWay,2,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800028701,Communal,TwoWay,2,0,Flat,Straight,Missing,Unknown,Shoulder,Missing
201800028703,Communal,OneWay,2,0,BottomHill,Missing,Normal,Intersection,Lane,Missing
201800028705,Communal,DividedHighway,2,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800028706,Departamental,DividedHighway,4,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800028707,Departamental,TwoWay,2,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800028708,Communal,TwoWay,2,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800028709,Communal,TwoWay,2,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800028710,Communal,TwoWay,3,SeparatedBike,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800028711,Communal,TwoWay,0,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800028712,Communal,TwoWay,2,0,Flat,Straight,Missing,Unknown,Shoulder,Missing
201800028713,Communal,TwoWay,2,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800028714,Communal,TwoWay,2,0,Flat,Straight,Normal,Missing,Shoulder,Missing
201800028716,Communal,TwoWay,2,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800028718,Communal,TwoWay,2,0,Flat,LeftCurve,Normal,Unknown,Shoulder,Missing
201800028719,Communal,TwoWay,2,0,Flat,Straight,Normal,Unknown,Lane,Missing
201800028722,Other,Unknown,0,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800028723,Communal,TwoWay,2,0,Flat,Straight,Normal,Unknown,Lane,Missing
201800028724,Communal,TwoWay,2,0,Uphill,Straight,Normal,Unknown,Lane,Missing
201800028726,Departamental,TwoWay,2,0,Flat,RightCurve,Normal,Unknown,Shoulder,Missing
201800028727,Communal,TwoWay,2,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800028728,Departamental,TwoWay,2,0,Flat,Straight,Normal,Intersection,Lane,Missing
201800028729,Communal,TwoWay,2,0,Flat,LeftCurve,Normal,Unknown,Shoulder,Missing
201800028730,Communal,OneWay,1,0,Flat,Straight,Normal,Unknown,Shoulder,Missing
201800028731,Communal,TwoWay,2,0,Flat,RightCurve,Normal,Intersection,Shoulder,Missing
