AccidentId,Direction,FixedObstacle,MobileObstacle,ImpactPoint,Maneuver_grouped
201800020828,Decreasing,ConcreteBarrier,Not_Applicable,RightSide,ModerateRisk
201800020828,Decreasing,Not_Applicable,Not_Applicable,Unknown,Straight
201800020830,Decreasing,Not_Applicable,Pedestrian,LeftBack,Straight
201800020831,Unknown,Not_Applicable,Vehicle,Front,Turn
201800020831,Unknown,Not_Applicable,Vehicle,LeftSide,LaneChange
201800020832,Decreasing,Not_Applicable,Vehicle,Front,SwerveTurn
201800020832,Increasing,Not_Applicable,Vehicle,LeftFront,Straight
201800020833,Increasing,Not_Applicable,Vehicle,RightSide,Turn
201800020833,Increasing,Not_Applicable,Vehicle,LeftSide,Straight
201800020834,Increasing,StreetFurniture,Not_Applicable,Front,Straight
201800020835,Increasing,Not_Applicable,Pedestrian,LeftFront,Straight
201800020836,Increasing,Not_Applicable,Pedestrian,Front,Straight
201800020838,Decreasing,Not_Applicable,Vehicle,Front,Straight
201800020838,Decreasing,Not_Applicable,Vehicle,RightBack,Turn
201800020839,Unknown,Not_Applicable,Vehicle,Front,Straight
201800020839,Unknown,Not_Applicable,Vehicle,Back,StoppedOrParked
201800020841,Decreasing,OtherInLane,Not_Applicable,Unknown,Straight
201800020842,Decreasing,Not_Applicable,Vehicle,Front,Overtake
201800020842,Increasing,Not_Applicable,Vehicle,LeftFront,Turn
201800020844,Decreasing,Not_Applicable,Not_Applicable,Unknown,Straight
201800020845,Increasing,Not_Applicable,Vehicle,Front,Straight
201800020845,Increasing,Not_Applicable,Vehicle,Back,Straight
201800020846,Decreasing,Not_Applicable,Vehicle,Front,Straight
201800020846,Decreasing,Not_Applicable,Vehicle,Back,Straight
201800020847,Decreasing,Not_Applicable,Vehicle,Front,Straight
201800020847,Decreasing,Not_Applicable,Vehicle,Back,Straight
201800020848,Decreasing,OtherBarrier,Not_Applicable,RightSide,SwerveTurn
201800020849,Increasing,Not_Applicable,Pedestrian,Front,ModerateRisk
201800020850,Increasing,BuildingWallOrPier,Not_Applicable,Front,Straight
201800020852,Increasing,Not_Applicable,Vehicle,Unknown,Straight
201800020852,Decreasing,Not_Applicable,Not_Applicable,Unknown,Straight
201800020853,Unknown,Not_Applicable,Vehicle,RightFront,Unknown
201800020853,Unknown,Not_Applicable,Vehicle,LeftBack,StoppedOrParked
201800020854,Increasing,Not_Applicable,Pedestrian,Unknown,Straight
201800020855,Increasing,StationaryVehicle,Not_Applicable,Front,Straight
201800020856,Decreasing,StationaryVehicle,Not_Applicable,LeftFront,SwerveTurn
201800020857,Decreasing,Not_Applicable,Vehicle,RightFront,Straight
201800020858,Decreasing,StationaryVehicle,Not_Applicable,Front,Straight
201800020859,Increasing,Not_Applicable,Not_Applicable,LeftSide,Straight
201800020859,Increasing,Not_Applicable,Not_Applicable,Unknown,Straight
201800020860,Increasing,Not_Applicable,Vehicle,Back,Turn
201800020860,Increasing,Not_Applicable,Vehicle,Front,Straight
201800020862,Unknown,Not_Applicable,Vehicle,Front,SwerveTurn
201800020862,Unknown,Not_Applicable,Vehicle,Front,Straight
201800020862,Unknown,Not_Applicable,Vehicle,LeftFront,ModerateRisk
201800020863,Unknown,Not_Applicable,Vehicle,LeftFront,ModerateRisk
201800020863,Unknown,Not_Applicable,Vehicle,Front,Straight
201800020866,Unknown,Not_Applicable,Vehicle,Unknown,Straight
201800020866,Unknown,Not_Applicable,Vehicle,RightSide,Straight
201800020868,Increasing,Not_Applicable,Vehicle,Front,Overtake
201800020868,Decreasing,Not_Applicable,Vehicle,RightFront,Turn
201800020870,Decreasing,Not_Applicable,Vehicle,Back,Unknown
201800020870,Increasing,Not_Applicable,Vehicle,Front,Straight
201800020872,Increasing,Not_Applicable,Not_Applicable,Unknown,Straight
201800020873,Increasing,Not_Applicable,Pedestrian,Front,Turn
201800020874,Decreasing,Not_Applicable,Vehicle,LeftFront,Unknown
201800020874,Increasing,Not_Applicable,Vehicle,LeftFront,Unknown
201800020875,Decreasing,Not_Applicable,Vehicle,LeftFront,SwerveTurn
201800020875,Decreasing,Not_Applicable,Vehicle,RightFront,LaneChange
201800020878,Increasing,Not_Applicable,Vehicle,LeftFront,ModerateRisk
201800020878,Increasing,Not_Applicable,Vehicle,RightBack,Straight
201800020879,Unknown,Not_Applicable,Vehicle,RightFront,Straight
201800020879,Unknown,Not_Applicable,Vehicle,LeftFront,Straight
201800020880,Increasing,Not_Applicable,Vehicle,Front,HighRisk
201800020880,Decreasing,Not_Applicable,Vehicle,Front,Straight
201800020881,Increasing,Not_Applicable,Pedestrian,Front,Straight
201800020882,Unknown,Not_Applicable,Vehicle,RightFront,Unknown
201800020882,Unknown,Not_Applicable,Vehicle,LeftFront,Straight
201800020884,Decreasing,Not_Applicable,Pedestrian,Front,Straight
201800020885,Increasing,Not_Applicable,Vehicle,LeftSide,Straight
201800020885,Increasing,Not_Applicable,Vehicle,Front,Straight
201800020886,Unknown,Not_Applicable,Vehicle,Front,ModerateRisk
201800020886,Unknown,Not_Applicable,Vehicle,RightFront,Straight
201800020888,Decreasing,Not_Applicable,Vehicle,LeftFront,Turn
201800020888,Increasing,Not_Applicable,Vehicle,LeftSide,Straight
201800020889,Increasing,Not_Applicable,Not_Applicable,RightSide,Straight
201800020890,Decreasing,Not_Applicable,Vehicle,LeftFront,Turn
201800020890,Increasing,Not_Applicable,Vehicle,Front,Straight
201800020892,Increasing,Not_Applicable,Vehicle,Front,Straight
201800020892,Increasing,Not_Applicable,Vehicle,Back,Straight
201800020895,Decreasing,Not_Applicable,Pedestrian,LeftFront,Straight
201800020896,Unknown,Not_Applicable,Vehicle,LeftSide,StoppedOrParked
201800020896,Unknown,StationaryVehicle,Not_Applicable,Front,Straight
201800020897,Increasing,Not_Applicable,Vehicle,RightBack,Turn
201800020897,Decreasing,Not_Applicable,Vehicle,Front,Straight
201800020900,Unknown,Not_Applicable,Pedestrian,RightFront,Straight
201800020901,Unknown,StationaryVehicle,Vehicle,Front,Straight
201800020901,Unknown,Not_Applicable,Vehicle,Front,StoppedOrParked
201800020903,Unknown,Not_Applicable,Pedestrian,RightSide,ModerateRisk
201800020904,Decreasing,Not_Applicable,Vehicle,Front,Straight
201800020904,Increasing,Not_Applicable,Vehicle,LeftFront,Straight
201800020905,Increasing,Not_Applicable,Pedestrian,RightSide,Straight
201800020906,Unknown,Not_Applicable,Pedestrian,LeftFront,Straight
201800020908,Decreasing,Not_Applicable,Vehicle,LeftFront,ModerateRisk
201800020908,Increasing,Not_Applicable,Vehicle,RightFront,Straight
201800020909,Increasing,Not_Applicable,Vehicle,LeftSide,ModerateRisk
201800020909,Increasing,Not_Applicable,Vehicle,Front,Straight
201800020910,Decreasing,Not_Applicable,Pedestrian,Front,Turn
201800020912,Increasing,Not_Applicable,Vehicle,LeftBack,LaneChange
201800020912,Decreasing,Not_Applicable,Vehicle,Front,Straight
201800020913,Unknown,BuildingWallOrPier,Not_Applicable,Front,Unknown
201800020915,Increasing,Not_Applicable,Vehicle,RightFront,Straight
201800020915,Unknown,Not_Applicable,Vehicle,LeftSide,Straight
201800020917,Decreasing,Not_Applicable,Pedestrian,Front,Straight
201800020918,Unknown,Not_Applicable,Pedestrian,Front,Straight
201800020919,Increasing,Not_Applicable,Not_Applicable,Front,SwerveTurn
201800020922,Unknown,Not_Applicable,Pedestrian,LeftBack,ModerateRisk
201800020924,Increasing,Not_Applicable,Vehicle,LeftFront,Turn
201800020924,Decreasing,Not_Applicable,Vehicle,Front,Straight
201800020926,Increasing,Not_Applicable,Pedestrian,Front,Turn
201800020927,Decreasing,Not_Applicable,Vehicle,Front,ModerateRisk
201800020927,Increasing,Not_Applicable,Vehicle,LeftFront,Turn
201800020928,Increasing,Not_Applicable,Vehicle,LeftFront,Turn
201800020928,Decreasing,Not_Applicable,Vehicle,LeftSide,Straight
201800020929,Unknown,Not_Applicable,Pedestrian,LeftFront,Turn
201800020930,Increasing,StationaryVehicle,Vehicle,Front,Straight
201800020930,Increasing,Not_Applicable,Pedestrian,Front,StoppedOrParked
201800020931,Decreasing,Not_Applicable,Vehicle,Front,Overtake
201800020931,Decreasing,Not_Applicable,Vehicle,LeftSide,Turn
201800020932,Unknown,Not_Applicable,Vehicle,LeftSide,Turn
201800020932,Increasing,Not_Applicable,Vehicle,Front,Straight
201800020934,Increasing,Post,Not_Applicable,Front,SwerveTurn
201800020935,Unknown,Not_Applicable,Not_Applicable,RightSide,Straight
201800020935,Increasing,OtherInSidewalkOrShoulder,Not_Applicable,Front,LaneChange
201800020937,Increasing,Not_Applicable,Vehicle,RightFront,Unknown
201800020939,Increasing,Not_Applicable,Vehicle,LeftBack,Straight
201800020939,Increasing,Not_Applicable,Vehicle,LeftSide,Straight
201800020941,Unknown,Not_Applicable,Pedestrian,RightFront,Turn
201800020942,Increasing,Not_Applicable,Vehicle,RightBack,Turn
201800020942,Increasing,Not_Applicable,Vehicle,Front,Straight
201800020943,Increasing,Not_Applicable,Vehicle,LeftFront,Turn
201800020943,Decreasing,Not_Applicable,Vehicle,Front,Straight
201800020945,Increasing,Not_Applicable,Vehicle,LeftFront,Turn
201800020945,Increasing,Not_Applicable,Vehicle,Front,Straight
201800020946,Increasing,Not_Applicable,Vehicle,Front,LaneChange
201800020946,Increasing,StationaryVehicle,Not_Applicable,RightSide,Straight
201800020947,Decreasing,Not_Applicable,Pedestrian,Front,Straight
201800020948,Unknown,Not_Applicable,Vehicle,Front,Straight
201800020949,Increasing,ConcreteBarrier,Not_Applicable,Front,SwerveTurn
201800020952,Decreasing,Not_Applicable,Vehicle,Multiple,SwerveTurn
201800020952,Increasing,Not_Applicable,Vehicle,LeftSide,Straight
201800020953,Unknown,Not_Applicable,Vehicle,LeftFront,Turn
201800020953,Unknown,Not_Applicable,Vehicle,Front,Straight
201800020954,Increasing,Not_Applicable,Pedestrian,RightSide,Straight
201800020955,Decreasing,Not_Applicable,Vehicle,Front,Straight
201800020955,Decreasing,Not_Applicable,Vehicle,Back,Straight
201800020956,Decreasing,Not_Applicable,Vehicle,LeftFront,Turn
201800020956,Unknown,Not_Applicable,Vehicle,LeftFront,Straight
201800020957,Increasing,Not_Applicable,Pedestrian,RightSide,Unknown
201800020958,Unknown,OtherInSidewalkOrShoulder,Not_Applicable,Multiple,Straight
201800020959,Increasing,SideWalkEdge,Not_Applicable,Front,Straight
201800020961,Decreasing,Not_Applicable,Pedestrian,RightFront,Turn
201800020962,Increasing,Not_Applicable,Vehicle,Front,Straight
201800020962,Increasing,Not_Applicable,Vehicle,Back,StoppedOrParked
201800020963,Increasing,StreetFurniture,Not_Applicable,Front,BusLane
201800020966,Increasing,Not_Applicable,Vehicle,Front,Turn
201800020966,Decreasing,Not_Applicable,Vehicle,Front,Straight
201800020968,Increasing,SideWalkEdge,Not_Applicable,RightFront,SwerveTurn
201800020968,Increasing,Not_Applicable,Not_Applicable,Unknown,Straight
201800020969,Increasing,Not_Applicable,Pedestrian,RightFront,ModerateRisk
201800020971,Decreasing,Not_Applicable,Vehicle,Front,Straight
201800020971,Decreasing,Not_Applicable,Vehicle,Back,Straight
201800020973,Unknown,Not_Applicable,Vehicle,RightSide,Straight
201800020973,Unknown,Not_Applicable,Vehicle,Front,Turn
201800020976,Increasing,Post,Not_Applicable,Front,Straight
201800020977,Increasing,Not_Applicable,Pedestrian,RightFront,Straight
201800020978,Increasing,ConcreteBarrier,Vehicle,LeftFront,LaneChange
201800020978,Increasing,Not_Applicable,Vehicle,RightFront,LaneChange
201800020980,Increasing,Not_Applicable,Vehicle,Back,Straight
201800020980,Increasing,Not_Applicable,Vehicle,Front,Turn
201800020980,Increasing,Not_Applicable,Vehicle,LeftFront,Unknown
201800020981,Increasing,Not_Applicable,Vehicle,Front,Straight
201800020981,Increasing,Not_Applicable,Not_Applicable,Back,StoppedOrParked
201800020984,Unknown,Not_Applicable,Vehicle,Front,Unknown
201800020984,Unknown,Not_Applicable,Vehicle,Unknown,Unknown
201800020988,Increasing,Not_Applicable,Vehicle,LeftFront,ModerateRisk
201800020988,Increasing,Not_Applicable,Vehicle,RightFront,Straight
201800020989,Increasing,Not_Applicable,Vehicle,RightBack,LaneChange
201800020989,Decreasing,Not_Applicable,Vehicle,Front,Straight
201800020990,Increasing,Not_Applicable,Vehicle,Front,Unknown
201800020990,Decreasing,Not_Applicable,Vehicle,Front,Unknown
201800020991,Unknown,Not_Applicable,Vehicle,Front,Straight
201800020991,Unknown,Not_Applicable,Vehicle,RightFront,Unknown
201800020992,Unknown,Not_Applicable,Vehicle,Front,Straight
201800020992,Unknown,Not_Applicable,Vehicle,Front,Unknown
201800020995,Increasing,Not_Applicable,Vehicle,Front,ModerateRisk
201800020995,Increasing,Not_Applicable,Vehicle,LeftBack,Straight
201800020996,Increasing,Not_Applicable,Vehicle,Front,Straight
201800020996,Increasing,Not_Applicable,Vehicle,Back,Straight
201800020997,Unknown,Not_Applicable,Vehicle,Unknown,Unknown
201800020997,Unknown,Not_Applicable,Vehicle,RightFront,Unknown
201800020998,Unknown,Not_Applicable,Vehicle,RightSide,LaneChange
201800020998,Increasing,Not_Applicable,Vehicle,Front,Straight
201800020999,Increasing,Not_Applicable,Not_Applicable,Unknown,Unknown
201800021002,Decreasing,Not_Applicable,Vehicle,LeftSide,Turn
201800021002,Decreasing,Not_Applicable,Vehicle,Front,Straight
201800021003,Decreasing,SideWalkEdge,Not_Applicable,LeftFront,ModerateRisk
201800021004,Unknown,StationaryVehicle,Not_Applicable,Front,Straight
201800021004,Unknown,StationaryVehicle,Not_Applicable,Back,Unknown
201800021004,Unknown,Not_Applicable,Vehicle,Back,Unknown
201800021005,Increasing,Not_Applicable,Pedestrian,Unknown,Unknown
201800021006,Increasing,Not_Applicable,Vehicle,Front,Straight
201800021006,Increasing,ExitLaneWithoutObstacle,Not_Applicable,Front,Straight
201800021007,Decreasing,Not_Applicable,Vehicle,LeftFront,ModerateRisk
201800021007,Decreasing,Not_Applicable,Vehicle,Front,Unknown
201800021008,Decreasing,Not_Applicable,WildAnimal,RightSide,Turn
201800021008,Decreasing,Not_Applicable,Vehicle,Unknown,Unknown
201800021009,Decreasing,Not_Applicable,Pedestrian,Front,Unknown
201800021010,Unknown,StreetFurniture,Vehicle,Front,BusLane
201800021010,Unknown,Not_Applicable,Vehicle,Front,Turn
201800021011,Decreasing,Not_Applicable,Vehicle,LeftFront,ModerateRisk
201800021011,Decreasing,Not_Applicable,Vehicle,RightFront,Straight
201800021012,Increasing,Not_Applicable,Vehicle,Unknown,Turn
201800021012,Increasing,Not_Applicable,Not_Applicable,Unknown,Unknown
201800021013,Increasing,Not_Applicable,Pedestrian,Unknown,Turn
201800021014,Decreasing,Not_Applicable,Vehicle,LeftFront,Turn
201800021014,Increasing,Not_Applicable,Vehicle,RightSide,Overtake
201800021016,Unknown,Not_Applicable,Vehicle,RightFront,Straight
201800021016,Unknown,Not_Applicable,Vehicle,Front,Straight
201800021017,Increasing,Not_Applicable,Vehicle,Back,Straight
201800021017,Increasing,Not_Applicable,Vehicle,Front,Straight
201800021018,Increasing,Not_Applicable,Vehicle,RightFront,Unknown
201800021018,Decreasing,Not_Applicable,Vehicle,Front,Straight
201800021020,Unknown,Not_Applicable,Pedestrian,RightFront,Unknown
201800021021,Unknown,Not_Applicable,Vehicle,RightFront,Unknown
201800021021,Unknown,Not_Applicable,Vehicle,LeftSide,Unknown
201800021022,Decreasing,Not_Applicable,Vehicle,Front,Straight
201800021022,Decreasing,Not_Applicable,Vehicle,Back,Straight
201800021023,Increasing,Not_Applicable,Vehicle,Front,Straight
201800021023,Increasing,Not_Applicable,Vehicle,Back,StoppedOrParked
201800021026,Decreasing,Not_Applicable,Vehicle,Front,SwerveTurn
201800021026,Increasing,Not_Applicable,Vehicle,Front,Straight
201800021027,Unknown,Not_Applicable,Vehicle,Front,LaneChange
201800021027,Unknown,Not_Applicable,Vehicle,Front,Straight
201800021028,Increasing,StreetFurniture,Not_Applicable,RightFront,Straight
201800021030,Increasing,OtherInSidewalkOrShoulder,Not_Applicable,Multiple,SwerveTurn
201800021031,Decreasing,Not_Applicable,Vehicle,LeftFront,Unknown
201800021031,Unknown,Not_Applicable,Vehicle,RightSide,Unknown
201800021032,Decreasing,Not_Applicable,Vehicle,RightSide,Unknown
201800021032,Decreasing,Not_Applicable,Vehicle,LeftSide,Unknown
201800021036,Increasing,Not_Applicable,Vehicle,RightFront,Straight
201800021036,Increasing,Not_Applicable,Vehicle,RightBack,Turn
201800021039,Increasing,Not_Applicable,Vehicle,RightFront,Unknown
201800021039,Decreasing,Not_Applicable,Vehicle,Front,Unknown
201800021041,Decreasing,Not_Applicable,Vehicle,RightFront,Turn
201800021041,Increasing,Not_Applicable,Vehicle,LeftFront,Straight
201800021041,Increasing,Not_Applicable,Vehicle,LeftFront,StoppedOrParked
201800021042,Increasing,Not_Applicable,Vehicle,LeftFront,SwerveTurn
201800021042,Increasing,Not_Applicable,Not_Applicable,Unknown,Unknown
201800021043,Unknown,ConcreteBarrier,Not_Applicable,RightFront,SwerveTurn
201800021044,Increasing,Not_Applicable,Vehicle,Front,Turn
201800021044,Decreasing,Not_Applicable,Vehicle,RightFront,Straight
201800021044,Decreasing,Not_Applicable,Vehicle,Front,StoppedOrParked
201800021048,Decreasing,Not_Applicable,RailedVehicle,RightBack,Straight
201800021048,Decreasing,Not_Applicable,Vehicle,Front,Straight
201800021049,Increasing,Not_Applicable,Vehicle,Front,Straight
201800021049,Increasing,Not_Applicable,Vehicle,Back,Straight
201800021051,Increasing,Not_Applicable,Vehicle,Unknown,Unknown
201800021054,Increasing,Not_Applicable,Vehicle,Front,Unknown
201800021054,Increasing,Not_Applicable,Vehicle,Back,Straight
201800021054,Increasing,Not_Applicable,Vehicle,LeftBack,Straight
201800021058,Unknown,Not_Applicable,Vehicle,Front,Straight
201800021058,Unknown,Not_Applicable,Vehicle,Unknown,Unknown
201800021059,Decreasing,Not_Applicable,Vehicle,RightSide,Overtake
201800021059,Decreasing,Not_Applicable,Vehicle,RightFront,Straight
201800021060,Increasing,Not_Applicable,Vehicle,Front,Turn
201800021060,Decreasing,Not_Applicable,Vehicle,Front,Straight
201800021062,Decreasing,Not_Applicable,Not_Applicable,Front,ModerateRisk
201800021063,Increasing,Not_Applicable,Pedestrian,Front,Straight
201800021064,Unknown,Not_Applicable,Vehicle,Front,Straight
201800021064,Unknown,Not_Applicable,Vehicle,Back,Straight
201800021065,Unknown,Not_Applicable,Vehicle,Front,Straight
201800021065,Unknown,Not_Applicable,Vehicle,Back,Straight
201800021066,Increasing,Not_Applicable,Not_Applicable,Unknown,Unknown
201800021067,Increasing,SideWalkEdge,Vehicle,Front,LaneChange
